LCD (Å),Sacc (m2/gr),Porosity,Qst-H2 (kJ/mol),%C,%F,%H,%N,%O,%S,%Si,NH2 - 1 bar (mol/kg)
10.72351,5037.06,0.760717,2.3576052227,51.61290323,0,41.93548387,6.451612903,0,0,0,0.0552092899
11.97118,2497.84,0.656959,3.1826412554,55.17241379,0,31.03448276,6.896551724,6.896551724,0,0,0.0419100097
10.8245,3677.79,0.74172,3.0355647379,51.61290323,0,29.03225806,6.451612903,12.90322581,0,0,0.0445041833
14.22566,4292.76,0.780103,2.4946238009,55.81395349,0,34.88372093,4.651162791,4.651162791,0,0,0.0544010705
9.46261,2916.13,0.712595,4.0374985296,52.17391304,0,21.73913043,17.39130435,8.695652174,0,0,0.0376932767
11.95828,4646.83,0.747092,2.8911391055,56.32183908,0,35.63218391,4.597701149,3.448275862,0,0,0.0502442731
10.42393,3731.03,0.714365,3.3046240669,53.33333333,0,40,6.666666667,0,0,0,0.0448642702
11.793,2938.42,0.796058,3.881022923,57.14285714,0,28.57142857,7.142857143,7.142857143,0,0,0.0526481969
8.45094,6057.16,0.747887,2.8149400986,56.92307692,0,40,3.076923077,0,0,0,0.0511135928
13.92829,5367.12,0.79428,2.0676546342,56.92307692,0,40,3.076923077,0,0,0,0.0625856
9.47321,3822.82,0.657054,3.3667244383,56.92307692,0,40,3.076923077,0,0,0,0.0413769408
8.29945,4019.63,0.672118,2.9594305283,56.92307692,0,40,3.076923077,0,0,0,0.041381119
8.95779,3016.23,0.569727,3.298303148,56.92307692,0,40,3.076923077,0,0,0,0.0370506232
9.00696,3460.46,0.670425,3.1981054665,53.62318841,0,28.98550725,5.797101449,11.5942029,0,0,0.0364129884
12.31663,4568.32,0.756109,2.4606394357,53.62318841,0,28.98550725,5.797101449,11.5942029,0,0,0.0477824108
13.08084,2730.39,0.639492,2.7386559596,53.62318841,0,28.98550725,5.797101449,11.5942029,0,0,0.0354798574
8.12872,1939.31,0.52652,3.8653447505,53.62318841,0,28.98550725,5.797101449,11.5942029,0,0,0.0273047446
9.22738,4574.86,0.756208,2.366424356,60.6557377,0,36.06557377,0,3.278688525,0,0,0.0483057919
11.6293,4502.47,0.79123,2.0014299247,60.6557377,0,36.06557377,0,3.278688525,0,0,0.0555525487
8.32679,4735.04,0.748385,2.6631458423,58.73015873,0,38.0952381,3.174603175,0,0,0,0.0489363522
11.44847,4529.02,0.775437,2.0152601075,58.73015873,0,38.0952381,3.174603175,0,0,0,0.0535766916
12.50038,3722.94,0.676499,3.3798808081,62.20472441,0,37.79527559,0,0,0,0,0.042004925
11.00099,5353.6,0.775105,2.3741436685,61.9047619,0,38.0952381,0,0,0,0,0.0533733096
8.57045,4449.5,0.735778,2.4767212791,58.73015873,0,34.92063492,0,6.349206349,0,0,0.0450005587
9.81914,4404.64,0.77862,2.643935366,58.73015873,0,34.92063492,0,6.349206349,0,0,0.0499515625
9.55382,3193.17,0.648967,3.6157956229,60.86956522,0,38.04347826,0,1.086956522,0,0,0.0387668627
11.32756,3816.99,0.717504,2.8272672209,60.97560976,0,39.02439024,0,0,0,0,0.0468262898
7.87842,4316.28,0.673105,3.1311871708,48.05194805,0,41.55844156,10.38961039,0,0,0,0.0412723248
12.23616,5174.44,0.738166,2.4015155459,48.05194805,0,41.55844156,10.38961039,0,0,0,0.0520952806
7.51325,3104,0.59984,3.2467609136,48.05194805,0,41.55844156,10.38961039,0,0,0,0.0329316694
15.89159,4739.21,0.75855,1.9979909618,48.05194805,0,41.55844156,10.38961039,0,0,0,0.0555881169
8.61133,4207.47,0.688353,3.0265070406,53.62318841,0,34.7826087,0,11.5942029,0,0,0.0403618018
7.9935,4332.95,0.692181,3.0647571216,53.62318841,0,34.7826087,0,11.5942029,0,0,0.0406272022
13.65714,4647.22,0.770379,2.3700035259,53.62318841,0,34.7826087,0,11.5942029,0,0,0.052612122
6.8552,3213.63,0.628847,3.9666766114,53.62318841,0,34.7826087,0,11.5942029,0,0,0.0360490466
7.28015,3185.96,0.621808,3.228176641,53.62318841,0,34.7826087,0,11.5942029,0,0,0.032875495
8.61411,2167.88,0.508563,3.6323304476,53.62318841,0,34.7826087,0,11.5942029,0,0,0.0285639038
9.05185,3958.45,0.616689,3.2647542003,52.94117647,0,47.05882353,0,0,0,0,0.0390217972
7.77401,3985.75,0.616381,3.3022368522,52.94117647,0,47.05882353,0,0,0,0,0.0385004862
10.64413,4825.03,0.684192,2.384792311,52.94117647,0,47.05882353,0,0,0,0,0.0480478894
18.45121,5528.74,0.795999,1.5589918457,52.94117647,0,47.05882353,0,0,0,0,0.068802282
8.68608,2068.15,0.468246,3.9847664227,52.94117647,0,47.05882353,0,0,0,0,0.0288618138
15.07302,5123.07,0.726084,1.8675875595,52.94117647,0,47.05882353,0,0,0,0,0.0539745132
10.40932,4318.92,0.650612,2.8382010352,54.63917526,0,41.2371134,0,4.12371134,0,0,0.0458629895
11.40162,5320.61,0.721334,2.5735994441,57.64705882,0,40,2.352941176,0,0,0,0.055943154
10.83826,5204.25,0.702105,2.6510376003,55.05617978,0,40.4494382,4.494382022,0,0,0,0.0529065567
11.81926,5521.02,0.757707,2.4844280789,60.49382716,0,39.50617284,0,0,0,0,0.0616697111
8.23256,5781.3,0.754192,2.9091320399,58.73015873,0,38.0952381,0,3.174603175,0,0,0.0524384775
7.99192,5792.51,0.748052,2.8597808457,58.73015873,0,38.0952381,0,3.174603175,0,0,0.0504685664
9.55837,3796.7,0.677294,3.1836160288,58.73015873,0,38.0952381,0,3.174603175,0,0,0.0425833731
8.15703,3976.37,0.67564,2.9934967147,58.73015873,0,38.0952381,0,3.174603175,0,0,0.0407891819
9.0042,3126.8,0.575808,3.3085551987,58.73015873,0,38.0952381,0,3.174603175,0,0,0.0364794234
10.78777,5067.99,0.681755,2.7271931659,56.98924731,0,43.01075269,0,0,0,0,0.0514303257
11.01646,6972.91,0.792044,1.8263997006,54.28571429,0,45.71428571,0,0,0,0,0.0689524451
9.42834,4480.79,0.619011,2.9287444025,54.28571429,0,45.71428571,0,0,0,0,0.0435884047
11.18964,5058.87,0.70827,2.6888259184,57.64705882,0,35.29411765,2.352941176,4.705882353,0,0,0.0505492612
10.16606,4157.89,0.676831,2.8504046062,55.05617978,0,31.46067416,4.494382022,8.988764045,0,0,0.0435830267
10.0377,4098.26,0.671066,2.8150410906,55.05617978,0,31.46067416,4.494382022,8.988764045,0,0,0.0428701716
10.65414,5158.91,0.78913,1.9454313856,50.51546392,0,24.74226804,8.24742268,16.49484536,0,0,0.0507514197
8.71435,3184.12,0.611693,3.1928567296,50.51546392,0,24.74226804,8.24742268,16.49484536,0,0,0.033014338
11.67152,3850.93,0.681233,2.6571004073,56.98924731,0,36.55913978,2.150537634,4.301075269,0,0,0.0447991078
11.40838,4593,0.710158,2.619562526,57.64705882,0,35.29411765,2.352941176,4.705882353,0,0,0.0504027076
9.40022,5600.51,0.726817,2.949884351,58.20895522,0,41.79104478,0,0,0,0,0.0501004597
8.37728,5992.13,0.731143,2.8862689153,58.20895522,0,41.79104478,0,0,0,0,0.0501619841
12.47732,6291.33,0.797057,2.224651556,58.20895522,0,41.79104478,0,0,0,0,0.0643321783
8.04215,3943.26,0.663934,3.0469179012,58.20895522,0,41.79104478,0,0,0,0,0.0418776268
8.88196,2915,0.554487,3.3953243867,58.20895522,0,41.79104478,0,0,0,0,0.0355611189
13.69347,4949.62,0.737943,2.1535332286,58.44155844,0,36.36363636,5.194805195,0,0,0,0.0553036904
10.79303,5028.5,0.710385,2.6893124169,55.05617978,0,40.4494382,4.494382022,0,0,0,0.0534145086
10.98628,5182.1,0.72927,2.6516821592,52.94117647,0,37.64705882,9.411764706,0,0,0,0.0541953799
13.42784,3437.59,0.686145,2.540033199,56.98924731,0,38.70967742,4.301075269,0,0,0,0.0463381106
10.11504,4096.98,0.681796,2.905383002,55.05617978,0,31.46067416,4.494382022,8.988764045,0,0,0.0447381642
13.4304,4102.06,0.730665,2.3134844661,60.49382716,0,34.56790123,4.938271605,0,0,0,0.0520480927
13.42744,3769.23,0.708262,2.4215115813,58.62068966,0,36.7816092,4.597701149,0,0,0,0.0485615752
10.61346,3970.46,0.68632,2.8199660281,52.94117647,0,28.23529412,9.411764706,9.411764706,0,0,0.044000672
13.17518,3418.05,0.697846,2.3978156119,57.64705882,0,32.94117647,4.705882353,4.705882353,0,0,0.0450670345
13.57841,4425.15,0.741709,2.2860221661,58.44155844,0,31.16883117,10.38961039,0,0,0,0.0524952946
9.13255,5066.29,0.728306,3.0844287566,56.92307692,0,33.84615385,3.076923077,6.153846154,0,0,0.0455468013
7.5881,4979.33,0.734663,3.1028883421,56.92307692,0,33.84615385,3.076923077,6.153846154,0,0,0.0460490643
10.98966,5096.76,0.788723,2.2234231973,56.92307692,0,33.84615385,3.076923077,6.153846154,0,0,0.0572262812
8.19062,3532.82,0.66676,3.0902679559,56.92307692,0,33.84615385,3.076923077,6.153846154,0,0,0.0380758462
8.07391,2396.23,0.533972,3.4461095608,56.92307692,0,33.84615385,3.076923077,6.153846154,0,0,0.0306264403
13.45183,3528.08,0.71759,2.3845491368,60.49382716,0,29.62962963,4.938271605,4.938271605,0,0,0.0473336828
8.34373,5290.03,0.742705,3.0276388935,60,0,33.84615385,3.076923077,3.076923077,0,0,0.0478790978
8.11997,5409.55,0.736349,2.9996826458,60,0,33.84615385,3.076923077,3.076923077,0,0,0.0469205573
7.81245,3616.28,0.680143,3.1973149802,60,0,33.84615385,3.076923077,3.076923077,0,0,0.0393842429
7.76782,3975.08,0.714293,3.3935292968,59.42028986,0,28.98550725,5.797101449,5.797101449,0,0,0.041535593
9.86704,4522.39,0.781641,2.4701478297,59.42028986,0,28.98550725,5.797101449,5.797101449,0,0,0.0534134905
7.75852,2935.65,0.649007,3.4681860913,59.42028986,0,28.98550725,5.797101449,5.797101449,0,0,0.0341903713
7.16192,3225.89,0.631981,3.9927258227,55.55555556,0,34.56790123,4.938271605,4.938271605,0,0,0.0361898044
11.00352,5978.01,0.764303,2.4136290196,52.68817204,0,38.70967742,4.301075269,4.301075269,0,0,0.0557225304
9.03469,4640.77,0.711966,3.1153637085,59.42028986,0,34.7826087,5.797101449,0,0,0,0.0446844512
8.14436,4903.9,0.71524,3.1744949305,59.42028986,0,34.7826087,5.797101449,0,0,0,0.0460887226
12.55221,5682.48,0.793014,2.5802310939,59.42028986,0,34.7826087,5.797101449,0,0,0,0.0579098263
7.5451,3164.41,0.625348,3.4440691752,59.42028986,0,34.7826087,5.797101449,0,0,0,0.0347017546
8.92986,2241.94,0.534503,3.7636358592,59.42028986,0,34.7826087,5.797101449,0,0,0,0.0318010488
8.1253,4291.28,0.675302,3.3819208756,57.33333333,0,37.33333333,5.333333333,0,0,0,0.0407364633
13.26879,4539.12,0.724908,2.5399118679,57.33333333,0,37.33333333,5.333333333,0,0,0,0.0507783864
7.29255,2618.83,0.562816,3.6921624238,57.33333333,0,37.33333333,5.333333333,0,0,0,0.0310866296
8.63732,2051.25,0.516392,3.9719666935,57.33333333,0,37.33333333,5.333333333,0,0,0,0.0313301683
15.11808,5419.83,0.780061,2.1863169826,57.33333333,0,37.33333333,5.333333333,0,0,0,0.0575854265
7.72694,3564.92,0.666073,3.8304363977,60.49382716,0,34.56790123,4.938271605,0,0,0,0.038361005
17.10374,5220.6,0.786516,2.3201139698,60.49382716,0,34.56790123,4.938271605,0,0,0,0.0581778642
7.42486,2002.92,0.545149,4.0843803253,60.49382716,0,34.56790123,4.938271605,0,0,0,0.0279191816
7.8428,1703.35,0.516593,4.4133798506,60.49382716,0,34.56790123,4.938271605,0,0,0,0.0292596766
16.3641,5495.51,0.770952,2.051893322,55.55555556,0,39.50617284,4.938271605,0,0,0,0.0578615317
7.51221,2236.22,0.536395,3.8311059254,55.55555556,0,39.50617284,4.938271605,0,0,0,0.0282299863
8.06525,1963.01,0.519473,4.1168540989,55.55555556,0,39.50617284,4.938271605,0,0,0,0.0295671186
8.83092,4220.43,0.704445,3.195425129,57.74647887,0,33.8028169,5.633802817,2.816901408,0,0,0.0420578641
8.18688,4492.63,0.711759,3.2442563118,57.74647887,0,33.8028169,5.633802817,2.816901408,0,0,0.0428732951
12.36616,5177.12,0.779154,2.6253077442,57.74647887,0,33.8028169,5.633802817,2.816901408,0,0,0.0547263314
7.65895,2795.94,0.611714,3.5367089239,57.74647887,0,33.8028169,5.633802817,2.816901408,0,0,0.0330919513
8.95813,2087.54,0.539853,3.8727530283,57.74647887,0,33.8028169,5.633802817,2.816901408,0,0,0.0313248013
14.78122,5587.67,0.799447,2.1467364744,57.74647887,0,33.8028169,5.633802817,2.816901408,0,0,0.0588273177
9.09155,4981.14,0.675346,3.0274042066,56.16438356,0,43.83561644,0,0,0,0,0.0449176914
7.84084,4996.22,0.68006,3.0627556502,56.16438356,0,43.83561644,0,0,0,0,0.0453385714
12.4696,5936.16,0.762347,2.3504686498,56.16438356,0,43.83561644,0,0,0,0,0.061309512
7.72116,3625.78,0.615839,3.2607864031,56.16438356,0,43.83561644,0,0,0,0,0.0367692073
8.63745,2574.06,0.515278,3.5987336475,56.16438356,0,43.83561644,0,0,0,0,0.0318986461
7.14449,3575.9,0.63159,3.7586902334,54.43037975,0,37.97468354,7.594936709,0,0,0,0.0373172731
14.88455,5801.82,0.794372,2.1313768822,54.43037975,0,37.97468354,7.594936709,0,0,0,0.0608659983
7.48074,2269.13,0.543817,3.8414734829,54.43037975,0,37.97468354,7.594936709,0,0,0,0.0292601596
7.28593,3015.41,0.597689,4.1399442186,55.05617978,0,40.4494382,4.494382022,0,0,0,0.0338879398
14.96812,5126.67,0.753517,2.3209414513,55.05617978,0,40.4494382,4.494382022,0,0,0,0.0551846904
7.22336,1965.95,0.510496,4.2732198037,55.05617978,0,40.4494382,4.494382022,0,0,0,0.0265413369
7.12543,1677.42,0.468141,4.5283025356,55.05617978,0,40.4494382,4.494382022,0,0,0,0.0258586278
11.40946,6592.89,0.789472,2.1736381149,55.05617978,0,40.4494382,4.494382022,0,0,0,0.0611561852
16.29486,5397.71,0.783937,1.9574896504,55.84415584,0,36.36363636,5.194805195,2.597402597,0,0,0.0583304719
7.37022,2375.33,0.566405,3.7558493042,55.84415584,0,36.36363636,5.194805195,2.597402597,0,0,0.0296812778
8.02042,1915.51,0.511854,4.1067868592,55.84415584,0,36.36363636,5.194805195,2.597402597,0,0,0.0291749312
11.66572,6489.18,0.764461,2.1703967359,52.68817204,0,43.01075269,4.301075269,0,0,0,0.0582743987
8.03355,3640.96,0.677258,3.5897561766,55.84415584,0,31.16883117,5.194805195,7.792207792,0,0,0.0375857434
7.30909,2115.46,0.587945,3.9569933233,55.84415584,0,31.16883117,5.194805195,7.792207792,0,0,0.0288548362
8.35018,1728.87,0.505317,4.2877702217,55.84415584,0,31.16883117,5.194805195,7.792207792,0,0,0.0277533637
9.69082,3877.85,0.688906,3.2641741602,57.74647887,0,33.8028169,5.633802817,2.816901408,0,0,0.0410471891
7.95239,3917.4,0.686451,3.2949224064,57.74647887,0,33.8028169,5.633802817,2.816901408,0,0,0.0413090458
12.33613,4969.2,0.772918,2.5567913597,57.74647887,0,33.8028169,5.633802817,2.816901408,0,0,0.0532843967
7.53195,3056.79,0.631661,3.5138276872,57.74647887,0,33.8028169,5.633802817,2.816901408,0,0,0.0349111664
16.13869,5215.06,0.79279,2.0452736211,57.74647887,0,33.8028169,5.633802817,2.816901408,0,0,0.0566411586
7.81126,6613.34,0.797011,2.880027668,57.89473684,0,35.0877193,7.01754386,0,0,0,0.057379045
7.86635,6612.83,0.793829,2.8655971692,57.89473684,0,35.0877193,7.01754386,0,0,0,0.0557154583
10.74874,3723.52,0.681166,3.0337183306,57.89473684,0,35.0877193,7.01754386,0,0,0,0.0444010113
7.35805,2283.54,0.502969,4.568992869,57.89473684,0,35.0877193,7.01754386,0,0,0,0.0307910498
8.2012,4311.87,0.722972,2.9914030553,57.89473684,0,35.0877193,7.01754386,0,0,0,0.0455458294
8.3168,5526.44,0.742009,2.9864499737,55.55555556,0,38.0952381,6.349206349,0,0,0,0.0505844364
7.72395,5739.54,0.738346,2.8734803446,55.55555556,0,38.0952381,6.349206349,0,0,0,0.0495800723
7.81365,3981.69,0.689177,3.0759592894,55.55555556,0,38.0952381,6.349206349,0,0,0,0.042294271
8.7632,2918.21,0.570836,3.3275548757,55.55555556,0,38.0952381,6.349206349,0,0,0,0.0352026837
11.50333,5261.77,0.774286,2.4973652527,53.62318841,0,28.98550725,5.797101449,11.5942029,0,0,0.050523985
8.49824,4993.24,0.683332,3.0030927909,53.62318841,0,40.57971014,5.797101449,0,0,0,0.0439539774
7.89664,5235.59,0.684783,3.0499228727,53.62318841,0,40.57971014,5.797101449,0,0,0,0.043775324
9.99512,5343.07,0.761796,2.2045033511,53.62318841,0,40.57971014,5.797101449,0,0,0,0.0564531434
7.25929,3457.51,0.604551,3.2138900444,53.62318841,0,40.57971014,5.797101449,0,0,0,0.0355660277
8.54009,2475.25,0.516927,3.5530055536,53.62318841,0,40.57971014,5.797101449,0,0,0,0.0315130488
15.78939,5920.79,0.791251,1.9072469309,53.62318841,0,40.57971014,5.797101449,0,0,0,0.0625004277
8.41693,5849.15,0.763564,2.9462672251,54.09836066,0,36.06557377,9.836065574,0,0,0,0.0519386738
7.91647,5757.24,0.763727,2.9385216304,54.09836066,0,36.06557377,9.836065574,0,0,0,0.0515324279
8.02833,4000.37,0.671391,3.0420435742,54.09836066,0,36.06557377,9.836065574,0,0,0,0.040318752
8.84709,3006.96,0.582226,3.2392493655,54.09836066,0,36.06557377,9.836065574,0,0,0,0.0358380718
8.05978,5454.8,0.759365,3.0189591598,59.3220339,0,30.50847458,10.16949153,0,0,0,0.0500953621
7.89293,5591.87,0.758646,3.0755575474,59.3220339,0,30.50847458,10.16949153,0,0,0,0.0507943795
16.53171,4184.25,0.781889,1.9596259379,59.3220339,0,30.50847458,10.16949153,0,0,0,0.0574277358
10.36445,3178.82,0.643804,3.1233426293,59.3220339,0,30.50847458,10.16949153,0,0,0,0.0371010802
6.53763,1559.94,0.458241,4.9250787614,59.3220339,0,30.50847458,10.16949153,0,0,0,0.0248446869
8.03412,3735.81,0.65361,3.1000036191,59.3220339,0,30.50847458,10.16949153,0,0,0,0.0374085061
7.8733,5147.82,0.723297,3.0499609309,53.84615385,0,36.92307692,6.153846154,3.076923077,0,0,0.0472584013
11.32684,5254.19,0.785635,2.1145769849,53.84615385,0,36.92307692,6.153846154,3.076923077,0,0,0.0567918358
7.97124,3689.61,0.675643,3.1077757274,53.84615385,0,36.92307692,6.153846154,3.076923077,0,0,0.0393081137
16.94519,4977.44,0.797063,1.8941122058,53.84615385,0,36.92307692,6.153846154,3.076923077,0,0,0.0619464621
8.02693,5511.29,0.749432,2.9350763506,57.37704918,0,32.78688525,6.557377049,3.278688525,0,0,0.0488880511
7.70119,3818.02,0.693627,3.1773403723,57.37704918,0,32.78688525,6.557377049,3.278688525,0,0,0.040935805
8.28383,4775.22,0.709371,3.1309582459,60.6557377,0,26.2295082,13.1147541,0,0,0,0.042609437
14.13347,3924.46,0.752288,1.9760014403,60.6557377,0,26.2295082,13.1147541,0,0,0,0.0495238285
8.92146,2658.47,0.594044,3.2269481473,60.6557377,0,26.2295082,13.1147541,0,0,0,0.0314367701
5.57879,956.155,0.368573,5.2842927717,60.6557377,0,26.2295082,13.1147541,0,0,0,0.0193832793
8.15083,3321.81,0.670084,3.2177861528,60.6557377,0,26.2295082,13.1147541,0,0,0,0.0361943307
8.86314,2302.78,0.551474,3.5907757038,60.6557377,0,26.2295082,13.1147541,0,0,0,0.031119815
7.51043,5311.16,0.727509,3.1316890185,53.84615385,0,36.92307692,6.153846154,3.076923077,0,0,0.0473757519
12.51736,5793.25,0.791748,2.2301150446,53.84615385,0,36.92307692,6.153846154,3.076923077,0,0,0.0587750614
7.779,3595.11,0.639116,3.197002482,53.84615385,0,36.92307692,6.153846154,3.076923077,0,0,0.0372184032
8.03915,2749.37,0.573527,3.4596703644,53.84615385,0,36.92307692,6.153846154,3.076923077,0,0,0.0330980923
7.64557,5019.6,0.739771,3.1548427129,55.55555556,0,31.74603175,6.349206349,6.349206349,0,0,0.0457876271
7.43141,4857.22,0.732929,3.1428631797,55.55555556,0,31.74603175,6.349206349,6.349206349,0,0,0.045371376
11.01101,5009.98,0.799078,2.1962639356,55.55555556,0,31.74603175,6.349206349,6.349206349,0,0,0.056651039
7.53976,3478.78,0.671306,3.2511519218,55.55555556,0,31.74603175,6.349206349,6.349206349,0,0,0.0371586746
7.86152,5276.81,0.747867,3.1396577251,54.09836066,0,29.50819672,9.836065574,6.557377049,0,0,0.046313163
7.37671,3462.75,0.674806,3.266035322,54.09836066,0,29.50819672,9.836065574,6.557377049,0,0,0.0377260438
8.35814,2402.08,0.549981,3.3685040038,54.09836066,0,29.50819672,9.836065574,6.557377049,0,0,0.0306647555
7.49319,4841.71,0.702926,3.1635162081,55.2238806,0,35.82089552,5.970149254,2.985074627,0,0,0.0443879776
12.27358,5520.77,0.78424,2.2851054518,55.2238806,0,35.82089552,5.970149254,2.985074627,0,0,0.0574736852
7.21905,3351.78,0.624521,3.3341571276,55.2238806,0,35.82089552,5.970149254,2.985074627,0,0,0.0355223593
7.32508,2861.15,0.582269,3.6124657719,55.2238806,0,35.82089552,5.970149254,2.985074627,0,0,0.0316497335
8.02189,5039.29,0.678267,3.0297524822,56.16438356,0,43.83561644,0,0,0,0,0.0449309266
12.16499,5964.36,0.761197,2.424489923,56.16438356,0,43.83561644,0,0,0,0,0.0596835652
7.11102,3517.91,0.599248,3.232914619,56.16438356,0,43.83561644,0,0,0,0,0.0354209795
14.67367,6087.53,0.784634,1.8805036221,56.16438356,0,43.83561644,0,0,0,0,0.0637514102
12.24499,5155.65,0.739335,2.4691686782,50.68493151,0,38.35616438,5.479452055,5.479452055,0,0,0.0513219149
7.66466,3018.92,0.606826,3.3281585324,50.68493151,0,38.35616438,5.479452055,5.479452055,0,0,0.0321034649
7.93966,2104.31,0.523637,3.7386330149,50.68493151,0,38.35616438,5.479452055,5.479452055,0,0,0.0289537382
8.06277,4822.15,0.722447,3.1000600471,53.84615385,0,33.84615385,9.230769231,3.076923077,0,0,0.0454318934
12.66119,5447.91,0.795148,2.2481126471,53.84615385,0,33.84615385,9.230769231,3.076923077,0,0,0.0571640731
7.07951,3611.36,0.662133,3.3365723261,53.84615385,0,33.84615385,9.230769231,3.076923077,0,0,0.0371570827
6.78276,3000.91,0.618368,3.7854552832,53.84615385,0,33.84615385,9.230769231,3.076923077,0,0,0.0342860946
9.79727,4347.55,0.755904,2.4102625478,53.62318841,0,28.98550725,5.797101449,11.5942029,0,0,0.0465200339
7.68786,2843.72,0.628362,3.4613344552,53.62318841,0,28.98550725,5.797101449,11.5942029,0,0,0.0311222123
7.86685,1825.05,0.494903,3.9135665235,53.62318841,0,28.98550725,5.797101449,11.5942029,0,0,0.0256087268
7.60026,4363.35,0.688159,3.1130813931,53.62318841,0,34.7826087,5.797101449,5.797101449,0,0,0.0415218648
10.46794,5208.18,0.768639,2.2864189719,53.62318841,0,34.7826087,5.797101449,5.797101449,0,0,0.0533829794
15.41577,5635.99,0.799758,2.0313611085,53.62318841,0,34.7826087,5.797101449,5.797101449,0,0,0.0589097503
7.60434,3790.57,0.644117,3.2222411935,52,0,37.33333333,5.333333333,5.333333333,0,0,0.0373311533
15.48405,5185.78,0.796069,1.8352390186,52,0,37.33333333,5.333333333,5.333333333,0,0,0.0585355862
10.50765,4745.42,0.752244,2.3613271659,52,0,37.33333333,5.333333333,5.333333333,0,0,0.0513345588
8.09694,6488.78,0.794865,2.8486729613,57.89473684,0,35.0877193,7.01754386,0,0,0,0.0569851923
7.78188,6497.29,0.791776,2.8159976807,57.89473684,0,35.0877193,7.01754386,0,0,0,0.0568382323
9.37584,4136.29,0.68222,3.1956728294,57.89473684,0,35.0877193,7.01754386,0,0,0,0.0455957957
8.1824,4294.29,0.708945,2.9687717407,57.89473684,0,35.0877193,7.01754386,0,0,0,0.0449070434
8.20225,5828.07,0.744403,2.9950875892,55.55555556,0,38.0952381,6.349206349,0,0,0,0.0504484866
8.32188,5815.8,0.733935,2.8474343152,55.55555556,0,38.0952381,6.349206349,0,0,0,0.0499851473
7.75955,3946.85,0.665111,3.1085326763,55.55555556,0,38.0952381,6.349206349,0,0,0,0.0399230099
8.17157,3398.94,0.598386,3.4196766204,55.55555556,0,38.0952381,6.349206349,0,0,0,0.0381658352
8.21448,5171.78,0.721286,3.111335616,53.84615385,0,36.92307692,6.153846154,3.076923077,0,0,0.0466925105
7.49204,5439.07,0.726011,3.0712250524,53.84615385,0,36.92307692,6.153846154,3.076923077,0,0,0.0471280117
11.35065,5306.53,0.786984,2.103948373,53.84615385,0,36.92307692,6.153846154,3.076923077,0,0,0.0583936719
7.48603,3633.11,0.660301,3.2177339048,53.84615385,0,36.92307692,6.153846154,3.076923077,0,0,0.0383971251
8.62152,4813.14,0.685208,3.1436602686,54.92957746,0,39.43661972,5.633802817,0,0,0,0.0433905381
7.45196,4490.45,0.668266,3.2752702398,54.92957746,0,39.43661972,5.633802817,0,0,0,0.0422445815
10.77918,5438.47,0.759258,2.1873091029,54.92957746,0,39.43661972,5.633802817,0,0,0,0.0537449841
7.63708,3298.97,0.596561,3.3380771935,54.92957746,0,39.43661972,5.633802817,0,0,0,0.0337554562
7.91272,2316.01,0.515029,3.6492988131,54.92957746,0,39.43661972,5.633802817,0,0,0,0.0301768552
15.91522,5447.19,0.781578,1.9222130266,54.92957746,0,39.43661972,5.633802817,0,0,0,0.0596538224
9.69129,4342.43,0.739849,2.4633854503,53.62318841,0,28.98550725,5.797101449,11.5942029,0,0,0.0485147821
7.47977,2853.31,0.623581,3.32676875,53.62318841,0,28.98550725,5.797101449,11.5942029,0,0,0.0310194233
7.73323,1804.89,0.469771,3.736064766,53.62318841,0,28.98550725,5.797101449,11.5942029,0,0,0.02444093
12.93061,4952.13,0.783259,2.0195763072,53.62318841,0,28.98550725,5.797101449,11.5942029,0,0,0.0522248211
6.93378,1990.5,0.457789,3.9784441111,49.39759036,0,43.37349398,4.819277108,2.409638554,0,0,0.0250746221
12.33015,6337.91,0.786934,1.7882417211,49.39759036,0,43.37349398,4.819277108,2.409638554,0,0,0.0613192511
8.54451,6419.91,0.793485,2.8675655032,57.89473684,0,35.0877193,7.01754386,0,0,0,0.0564208661
8.01478,6405.86,0.790403,2.7945188242,57.89473684,0,35.0877193,7.01754386,0,0,0,0.0562709669
10.97886,3913.68,0.714444,3.1803511766,57.89473684,0,35.0877193,7.01754386,0,0,0,0.0461953924
9.29302,5633.14,0.745419,2.9903280179,55.55555556,0,38.0952381,6.349206349,0,0,0,0.0515277618
8.33955,5657.59,0.743177,2.8017574803,55.55555556,0,38.0952381,6.349206349,0,0,0,0.0500489605
14.10347,5137.52,0.796705,1.9301096558,55.55555556,0,38.0952381,6.349206349,0,0,0,0.06056253
7.91285,4008.47,0.689018,3.0312571239,55.55555556,0,38.0952381,6.349206349,0,0,0,0.0414212326
8.0671,3270.37,0.640453,3.4411805785,55.55555556,0,38.0952381,6.349206349,0,0,0,0.0376701269
9.24961,4142.11,0.695725,3.3253720503,59.42028986,0,34.7826087,5.797101449,0,0,0,0.0436124512
8.44938,4873.49,0.730317,3.1066512106,59.42028986,0,34.7826087,5.797101449,0,0,0,0.0455187679
12.34523,5376.78,0.785312,2.5351119898,59.42028986,0,34.7826087,5.797101449,0,0,0,0.0575660345
9.3758,5778.85,0.762449,2.9186593316,54.09836066,0,36.06557377,9.836065574,0,0,0,0.05181984
8.24827,5881.19,0.766227,2.9292407339,54.09836066,0,36.06557377,9.836065574,0,0,0,0.0532043923
