LCD (Å),Sacc (m2/gr),Porosity,Qst-CH4 (kJ/mol),%C,%F,%H,%N,%O,%S,%Si,NCH4 - 1 bar (mol/kg)
8.96459,2172.62,0.515127,14.1917475899,40,0,46.66666667,13.33333333,0,0,0,0.5952323609
16.03104,4860.02,0.78615,8.5267289771,40,0,46.66666667,13.33333333,0,0,0,0.268658418
8.83844,4027.72,0.573268,11.6669138542,40,0,46.66666667,13.33333333,0,0,0,0.387429484
6.88013,1344.22,0.372945,12.9339903852,40,0,46.66666667,13.33333333,0,0,0,0.3097773225
12.59988,3725.46,0.599223,21.7957064204,40,0,46.66666667,13.33333333,0,0,0,0.8610540705
7.40793,2530.71,0.54286,13.6202766774,40,0,46.66666667,13.33333333,0,0,0,0.6815082865
8.42498,2121.97,0.490864,15.8303356475,40,0,46.66666667,13.33333333,0,0,0,0.5255178788
7.57249,2617.15,0.525101,13.702544422,40,0,46.66666667,13.33333333,0,0,0,0.5062330615
8.86425,3430.66,0.654283,11.0544547405,44,0,40,8,8,0,0,0.4145236128
16.72129,3740.4,0.710981,10.3053552016,44,0,40,8,8,0,0,0.3160665035
15.53748,3637.96,0.717047,9.2946381525,44,0,40,8,8,0,0,0.2659264699
14.18098,4060.06,0.71465,10.4052013676,44,0,40,8,8,0,0,0.3519165051
16.76339,2483.62,0.587822,16.6852737096,44,0,40,8,8,0,0,0.7689160179
11.21379,2378.83,0.62779,13.3856218456,44,0,40,8,8,0,0,0.4896319226
9.14566,1977.77,0.460181,14.2283350636,42.85714286,0,42.85714286,7.142857143,7.142857143,0,0,0.714977739
11.91182,4216.98,0.655035,12.7900745342,42.85714286,0,42.85714286,7.142857143,7.142857143,0,0,0.4615019445
13.57564,2335.9,0.550561,16.5411411505,42.85714286,0,42.85714286,7.142857143,7.142857143,0,0,0.8504487266
8.13181,2677.8,0.481494,16.8945042245,42.85714286,0,42.85714286,7.142857143,7.142857143,0,0,0.6293967053
16.48995,4184.47,0.799761,10.0560080651,47.36842105,0,42.10526316,10.52631579,0,0,0,0.3743805933
9.93802,3830.73,0.690634,11.5685183342,47.36842105,0,42.10526316,10.52631579,0,0,0,0.491517337
7.71693,4711.76,0.770054,9.2716717753,47.36842105,0,42.10526316,10.52631579,0,0,0,0.4632965938
9.74609,4783.14,0.783369,8.5755666832,47.36842105,0,42.10526316,10.52631579,0,0,0,0.3983263421
15.49053,3630.98,0.771912,8.3147094625,47.36842105,0,42.10526316,10.52631579,0,0,0,0.266880311
6.00546,625.222,0.254806,20.9290152916,47.36842105,0,42.10526316,10.52631579,0,0,0,1.2148173124
8.32972,4646.54,0.759666,9.7764870972,47.36842105,0,42.10526316,10.52631579,0,0,0,0.4902687515
14.72012,3962.6,0.775265,9.5028363095,47.36842105,0,42.10526316,10.52631579,0,0,0,0.3728538418
9.50369,4558.32,0.759176,10.8342153493,47.36842105,0,42.10526316,10.52631579,0,0,0,0.5147347067
8.5277,4520.89,0.754505,9.8122238863,47.36842105,0,42.10526316,10.52631579,0,0,0,0.459052306
11.30219,3441.99,0.675538,11.1923069695,47.36842105,0,42.10526316,10.52631579,0,0,0,0.4618529308
11.20158,4348.14,0.791727,7.5905974415,47.36842105,0,42.10526316,10.52631579,0,0,0,0.2741270745
16.39444,4441.48,0.792141,9.5273337194,47.36842105,0,42.10526316,10.52631579,0,0,0,0.4189341002
13.49624,4509.49,0.7943,9.7576907189,47.36842105,0,42.10526316,10.52631579,0,0,0,0.4157884773
14.78978,4586.75,0.799312,10.5586704728,47.36842105,0,42.10526316,10.52631579,0,0,0,0.4734338442
10.70075,4672.07,0.768262,9.7209893343,47.36842105,0,42.10526316,10.52631579,0,0,0,0.4813805382
11.01236,4631.73,0.769825,9.5551930181,47.36842105,0,42.10526316,10.52631579,0,0,0,0.4639238218
10.49679,4165.25,0.69987,12.9827481794,47.36842105,0,42.10526316,10.52631579,0,0,0,0.7066479532
19.17166,4337.66,0.793915,11.3178277138,47.36842105,0,42.10526316,10.52631579,0,0,0,0.5149416753
11.27628,4706.87,0.782139,9.2399980176,47.36842105,0,42.10526316,10.52631579,0,0,0,0.4487538458
9.85617,3101.93,0.679859,12.3908646048,47.36842105,0,42.10526316,10.52631579,0,0,0,0.6656148706
10.79635,4179.96,0.722413,13.8380493641,47.36842105,0,42.10526316,10.52631579,0,0,0,0.7868915899
9.97179,4231.77,0.772309,8.9229297469,47.36842105,0,42.10526316,10.52631579,0,0,0,0.3593542159
12.06999,4092.98,0.752492,10.2473513852,47.36842105,0,42.10526316,10.52631579,0,0,0,0.4368324501
12.50603,4301.73,0.752384,10.6811750512,47.36842105,0,42.10526316,10.52631579,0,0,0,0.3963322177
12.75449,4697.8,0.788455,9.3067384645,47.36842105,0,42.10526316,10.52631579,0,0,0,0.4174263145
10.80059,4742.61,0.784894,9.4701575651,47.36842105,0,42.10526316,10.52631579,0,0,0,0.4029973617
10.19268,4453.24,0.777986,8.6453160563,47.36842105,0,42.10526316,10.52631579,0,0,0,0.372500264
9.18773,3289.07,0.679598,11.6115044099,47.36842105,0,42.10526316,10.52631579,0,0,0,0.5648465643
13.27362,4618.87,0.755416,10.9640083291,45.45454545,0,45.45454545,9.090909091,0,0,0,0.4149904598
11.47426,4667.58,0.755518,10.5113669767,45.45454545,0,45.45454545,9.090909091,0,0,0,0.4275141503
14.69028,4719.09,0.785498,10.7439867715,45.45454545,0,45.45454545,9.090909091,0,0,0,0.4143583492
7.83818,4287.18,0.683701,10.6915437757,45.45454545,0,45.45454545,9.090909091,0,0,0,0.487333785
9.66961,4592.6,0.725467,9.8934948198,45.45454545,0,45.45454545,9.090909091,0,0,0,0.4544018948
10.44566,4815.94,0.749889,8.9794236441,45.45454545,0,45.45454545,9.090909091,0,0,0,0.3834577726
13.86071,4673.53,0.78148,12.0090740916,45.45454545,0,45.45454545,9.090909091,0,0,0,0.5284123293
13.59182,4359.3,0.78493,10.0967293826,45.45454545,0,45.45454545,9.090909091,0,0,0,0.3891146683
17.7853,4835.05,0.791089,12.0773553276,45.45454545,0,45.45454545,9.090909091,0,0,0,0.5072061723
17.12392,3902.54,0.750219,8.4055441474,45.45454545,0,45.45454545,9.090909091,0,0,0,0.2993685492
8.39898,4378.82,0.677202,11.0824388861,45.45454545,0,45.45454545,9.090909091,0,0,0,0.514200953
11.58331,2794.59,0.570202,11.6949188937,45.45454545,0,45.45454545,9.090909091,0,0,0,0.3819988976
10.71746,4102.28,0.742876,8.2317474763,45.45454545,0,45.45454545,9.090909091,0,0,0,0.2818587574
19.03134,3499.73,0.678067,14.1438845909,45.45454545,0,45.45454545,9.090909091,0,0,0,0.7733741019
14.80543,4340.24,0.763642,11.0013358841,45.45454545,0,45.45454545,9.090909091,0,0,0,0.4039569206
14.68145,4515.38,0.774175,9.1425651147,45.45454545,0,45.45454545,9.090909091,0,0,0,0.3588486714
17.40963,3682.51,0.723344,13.6669747521,45.45454545,0,45.45454545,9.090909091,0,0,0,0.5260542606
13.1904,4607.73,0.764925,9.5982276931,45.45454545,0,45.45454545,9.090909091,0,0,0,0.4056931669
10.53754,4669.23,0.739181,9.8637321918,45.45454545,0,45.45454545,9.090909091,0,0,0,0.4251190438
9.63798,4744.33,0.731007,11.2359570714,45.45454545,0,45.45454545,9.090909091,0,0,0,0.4802435292
14.02759,3748.87,0.743949,11.1103873365,43.47826087,0,43.47826087,8.695652174,4.347826087,0,0,0.4283730004
17.64539,3852.22,0.724722,8.8330436718,43.47826087,0,43.47826087,8.695652174,4.347826087,0,0,0.2850179123
11.14735,4276.33,0.732535,10.3615546855,43.47826087,0,43.47826087,8.695652174,4.347826087,0,0,0.4126709735
13.30888,4712.88,0.762779,11.8672922189,43.47826087,0,43.47826087,8.695652174,4.347826087,0,0,0.4497311056
7.51827,3965.68,0.654502,11.3604314102,43.47826087,0,43.47826087,8.695652174,4.347826087,0,0,0.4803320068
9.12036,4541.89,0.683064,10.9020058379,43.47826087,0,43.47826087,8.695652174,4.347826087,0,0,0.5010536444
9.21139,4584.85,0.711027,9.5793738698,43.47826087,0,43.47826087,8.695652174,4.347826087,0,0,0.3699454197
18.96336,4433.63,0.754323,11.4316718062,43.47826087,0,43.47826087,8.695652174,4.347826087,0,0,0.3969315733
7.97754,3827.82,0.635241,12.0532811217,43.47826087,0,43.47826087,8.695652174,4.347826087,0,0,0.546571359
16.72842,4382.28,0.772601,9.0892217793,43.47826087,0,43.47826087,8.695652174,4.347826087,0,0,0.3393138724
12.77719,3836.57,0.700982,10.4690668342,43.47826087,0,43.47826087,8.695652174,4.347826087,0,0,0.3616889057
7.97141,3343.73,0.637063,10.8487075372,43.47826087,0,43.47826087,8.695652174,4.347826087,0,0,0.4204388936
15.96469,4531.84,0.755342,14.0319877781,43.47826087,0,43.47826087,8.695652174,4.347826087,0,0,0.4841743579
14.30873,4055.77,0.735559,10.6852475818,43.47826087,0,43.47826087,8.695652174,4.347826087,0,0,0.3434144731
11.68746,2004.73,0.516752,12.4385773848,43.47826087,0,43.47826087,8.695652174,4.347826087,0,0,0.3725253
15.61201,3833.39,0.746248,12.5180101916,43.47826087,0,43.47826087,8.695652174,4.347826087,0,0,0.5512803974
10.37896,3884.77,0.698966,8.9290069037,43.47826087,0,43.47826087,8.695652174,4.347826087,0,0,0.2380351635
17.24464,3202.91,0.652418,15.0283122506,43.47826087,0,43.47826087,8.695652174,4.347826087,0,0,0.8641399385
14.85176,3792.62,0.741146,10.2499208808,43.47826087,0,43.47826087,8.695652174,4.347826087,0,0,0.3412606487
13.25256,4380.73,0.738613,10.1213723546,43.47826087,0,43.47826087,8.695652174,4.347826087,0,0,0.3687647965
13.02787,4385.12,0.727324,10.0884195087,43.47826087,0,43.47826087,8.695652174,4.347826087,0,0,0.3644190268
12.88761,3461.19,0.7022,11.0877890619,43.47826087,0,43.47826087,8.695652174,4.347826087,0,0,0.3858586058
12.80747,3680.59,0.705116,10.4535379039,43.47826087,0,43.47826087,8.695652174,4.347826087,0,0,0.3475382453
11.08013,4184.5,0.678753,12.347054704,43.47826087,0,43.47826087,8.695652174,4.347826087,0,0,0.514992398
12.41935,3867.6,0.717972,9.8370293957,43.47826087,0,43.47826087,8.695652174,4.347826087,0,0,0.3564398228
6.25057,1860.28,0.463999,15.9579837153,43.47826087,0,43.47826087,8.695652174,4.347826087,0,0,0.50026133
15.08271,3831.85,0.709283,10.2775324219,43.47826087,0,43.47826087,8.695652174,4.347826087,0,0,0.3746002668
8.84428,4209.48,0.696586,10.4602877834,43.47826087,0,43.47826087,8.695652174,4.347826087,0,0,0.4265682427
9.71663,4050.94,0.676119,10.3706767273,43.47826087,0,43.47826087,8.695652174,4.347826087,0,0,0.3778353014
9.79089,3926.84,0.67776,10.1639464262,43.47826087,0,43.47826087,8.695652174,4.347826087,0,0,0.3939043343
12.36793,3527.51,0.701346,12.9108252043,46.15384615,0,46.15384615,7.692307692,0,0,0,0.5115396065
17.18966,3267.14,0.67709,9.0508293144,46.15384615,0,46.15384615,7.692307692,0,0,0,0.2764264482
19.34037,3589.58,0.697794,9.2793505074,46.15384615,0,46.15384615,7.692307692,0,0,0,0.2956611289
9.75345,4024.68,0.686341,12.6367390335,46.15384615,0,46.15384615,7.692307692,0,0,0,0.5090236062
13.29618,4218.42,0.708799,10.4420891002,46.15384615,0,46.15384615,7.692307692,0,0,0,0.3181015898
18.44165,3776.21,0.737709,10.6920047198,46.15384615,0,46.15384615,7.692307692,0,0,0,0.3387667157
9.19192,3804.61,0.629327,12.4380513321,46.15384615,0,46.15384615,7.692307692,0,0,0,0.6274961225
9.32037,4134.8,0.64847,10.8107219141,46.15384615,0,46.15384615,7.692307692,0,0,0,0.4212166101
17.39189,4030.79,0.713276,10.618261943,46.15384615,0,46.15384615,7.692307692,0,0,0,0.3392656753
8.32172,3051.06,0.574208,13.1859039956,46.15384615,0,46.15384615,7.692307692,0,0,0,0.6457993178
15.85954,4453.43,0.733083,9.792891006,46.15384615,0,46.15384615,7.692307692,0,0,0,0.3654674152
7.91413,2769.11,0.590035,11.3200236851,46.15384615,0,46.15384615,7.692307692,0,0,0,0.4630613697
15.05504,3670.16,0.705492,8.0919729972,46.15384615,0,46.15384615,7.692307692,0,0,0,0.263829485
9.4716,1850.37,0.47481,16.8677219564,46.15384615,0,46.15384615,7.692307692,0,0,0,0.8229017079
10.11007,4073.75,0.685752,10.1954567653,46.15384615,0,46.15384615,7.692307692,0,0,0,0.3597569427
15.5341,2442.6,0.570322,14.5067372835,46.15384615,0,46.15384615,7.692307692,0,0,0,0.5687234869
19.04697,3676.76,0.71368,10.4609885766,46.15384615,0,46.15384615,7.692307692,0,0,0,0.358374556
12.24022,4171.72,0.694869,10.325747364,46.15384615,0,46.15384615,7.692307692,0,0,0,0.3848038668
12.38367,3921.94,0.680075,11.7767908804,46.15384615,0,46.15384615,7.692307692,0,0,0,0.4454995464
12.96717,3530.72,0.657615,11.6481277905,46.15384615,0,46.15384615,7.692307692,0,0,0,0.4795058344
11.27267,3555.81,0.658459,12.4561695175,46.15384615,0,46.15384615,7.692307692,0,0,0,0.4357761948
7.90486,3578.61,0.605469,12.1593331045,46.15384615,0,46.15384615,7.692307692,0,0,0,0.526241953
10.61716,2296.28,0.515183,15.2406172809,46.15384615,0,46.15384615,7.692307692,0,0,0,0.7184763886
11.46502,2832.83,0.601292,12.7837035196,46.15384615,0,46.15384615,7.692307692,0,0,0,0.4242570127
11.53366,3564.32,0.671864,11.0992871733,46.15384615,0,46.15384615,7.692307692,0,0,0,0.4220576327
8.45029,3725.22,0.639635,11.6775419921,46.15384615,0,46.15384615,7.692307692,0,0,0,0.5010303581
8.64956,3633.18,0.629098,11.5320874402,46.15384615,0,46.15384615,7.692307692,0,0,0,0.4459235914
9.73,3035.94,0.601111,13.9876187185,40.625,0,50,6.25,3.125,0,0,0.5132442167
11.49724,3546.6,0.634682,14.3475427678,40.625,0,50,6.25,3.125,0,0,0.4731617622
16.27463,3425.74,0.629633,12.3697802349,40.625,0,50,6.25,3.125,0,0,0.3643796013
9.53384,1120.47,0.352398,22.6408358135,40.625,0,50,6.25,3.125,0,0,0.9901253667
18.95865,2769.89,0.634781,12.882079591,40.625,0,50,6.25,3.125,0,0,0.3709923815
19.58111,3119.66,0.677108,16.0400749506,40.625,0,50,6.25,3.125,0,0,0.7862032153
7.7518,4599.45,0.770689,9.2936212179,47.36842105,0,42.10526316,10.52631579,0,0,0,0.4590739812
9.43502,4755.15,0.78551,8.8418831681,47.36842105,0,42.10526316,10.52631579,0,0,0,0.4422043032
5.49663,571.765,0.253074,20.6175706365,47.36842105,0,42.10526316,10.52631579,0,0,0,1.1424923725
7.15755,2258.41,0.553269,13.6183711849,47.36842105,0,42.10526316,10.52631579,0,0,0,0.7246619046
7.58889,4702.78,0.763132,10.0727692741,47.36842105,0,42.10526316,10.52631579,0,0,0,0.5545174978
10.29592,4563.62,0.762387,10.5710488204,47.36842105,0,42.10526316,10.52631579,0,0,0,0.5213632736
12.16207,4562.36,0.794534,8.3654008371,47.36842105,0,42.10526316,10.52631579,0,0,0,0.3624862917
8.60857,4516.15,0.752853,10.7075038888,47.36842105,0,42.10526316,10.52631579,0,0,0,0.5312187456
12.39986,3469.59,0.687767,12.7065801655,47.36842105,0,42.10526316,10.52631579,0,0,0,0.597316111
13.75933,4443.32,0.784697,11.3901298674,47.36842105,0,42.10526316,10.52631579,0,0,0,0.55815252
11.63349,4259.73,0.79304,7.4389185548,47.36842105,0,42.10526316,10.52631579,0,0,0,0.2729204848
19.61174,4291.04,0.763798,11.9035337098,47.36842105,0,42.10526316,10.52631579,0,0,0,0.6890386068
12.35312,4198.17,0.775706,8.6625025443,47.36842105,0,42.10526316,10.52631579,0,0,0,0.3085257198
16.60652,4549.08,0.798079,9.2814512177,47.36842105,0,42.10526316,10.52631579,0,0,0,0.4180020638
14.19005,4510.37,0.795301,10.1165163321,47.36842105,0,42.10526316,10.52631579,0,0,0,0.442202497
14.91374,4651.2,0.798816,10.628822442,47.36842105,0,42.10526316,10.52631579,0,0,0,0.489021069
11.12117,4657.49,0.770211,9.6878192778,47.36842105,0,42.10526316,10.52631579,0,0,0,0.4772351438
10.98732,4683.6,0.783701,9.5590131659,47.36842105,0,42.10526316,10.52631579,0,0,0,0.4784462492
10.58683,4169.59,0.700681,13.1448455092,47.36842105,0,42.10526316,10.52631579,0,0,0,0.7534303998
19.43732,4263.74,0.789852,12.4700918807,47.36842105,0,42.10526316,10.52631579,0,0,0,0.5893721265
12.31842,4240.32,0.74782,13.7575518204,47.36842105,0,42.10526316,10.52631579,0,0,0,0.8231109575
9.85042,4272.89,0.774552,8.9051526892,47.36842105,0,42.10526316,10.52631579,0,0,0,0.3582867091
11.53706,4281.75,0.750151,11.2412157727,47.36842105,0,42.10526316,10.52631579,0,0,0,0.5159146539
11.59914,4342.99,0.770313,9.6921380772,47.36842105,0,42.10526316,10.52631579,0,0,0,0.3916747452
7.40895,3704.78,0.676616,12.4503098089,47.36842105,0,42.10526316,10.52631579,0,0,0,0.6787211807
11.7843,4687.86,0.788999,8.8719855674,47.36842105,0,42.10526316,10.52631579,0,0,0,0.3996187298
10.53482,4754.07,0.788055,9.3145844027,47.36842105,0,42.10526316,10.52631579,0,0,0,0.4127986455
10.11992,4513.08,0.778887,8.75860144,47.36842105,0,42.10526316,10.52631579,0,0,0,0.3843051552
9.28105,3156.24,0.669124,11.6781785386,47.36842105,0,42.10526316,10.52631579,0,0,0,0.5724058129
12.60451,4740.44,0.763113,10.7889733173,45.45454545,0,45.45454545,9.090909091,0,0,0,0.4521598776
18.30874,4212.93,0.765189,11.4914805802,45.45454545,0,45.45454545,9.090909091,0,0,0,0.4389810309
11.66465,4739.21,0.753691,11.0830829329,45.45454545,0,45.45454545,9.090909091,0,0,0,0.4739964991
9.60242,4866.78,0.742438,10.49815301,45.45454545,0,45.45454545,9.090909091,0,0,0,0.5884093336
8.85618,4303.55,0.693272,11.4266681636,45.45454545,0,45.45454545,9.090909091,0,0,0,0.595982726
13.49501,4862.32,0.796283,11.015821007,45.45454545,0,45.45454545,9.090909091,0,0,0,0.4818497321
16.7642,4852.48,0.793414,13.4874795112,45.45454545,0,45.45454545,9.090909091,0,0,0,0.5927764933
13.9081,4468.1,0.77231,10.5683663157,45.45454545,0,45.45454545,9.090909091,0,0,0,0.4173263058
9.20979,4121.25,0.692281,11.7764313217,45.45454545,0,45.45454545,9.090909091,0,0,0,0.5575597868
11.73179,2598.54,0.601944,15.0632955912,45.45454545,0,45.45454545,9.090909091,0,0,0,0.6320249623
15.43222,4133.5,0.760195,13.3250805594,45.45454545,0,45.45454545,9.090909091,0,0,0,0.7022353259
11.36037,4603.64,0.762194,11.0733349966,45.45454545,0,45.45454545,9.090909091,0,0,0,0.3997440847
16.79189,4102.19,0.700362,12.8656423153,45.45454545,0,45.45454545,9.090909091,0,0,0,0.693194828
14.17616,4766.64,0.783648,9.9442987448,45.45454545,0,45.45454545,9.090909091,0,0,0,0.4260968399
13.55698,4722.41,0.776354,10.7997332744,45.45454545,0,45.45454545,9.090909091,0,0,0,0.5103996475
15.33444,4596.19,0.752561,10.4973482431,45.45454545,0,45.45454545,9.090909091,0,0,0,0.4716680606
13.10951,4084.26,0.740838,11.1362084475,45.45454545,0,45.45454545,9.090909091,0,0,0,0.4144348938
11.51579,3714.46,0.703716,11.0210963209,45.45454545,0,45.45454545,9.090909091,0,0,0,0.5148441749
17.1274,3675.83,0.733811,13.3135888179,45.45454545,0,45.45454545,9.090909091,0,0,0,0.534142203
11.84467,4644.58,0.763391,9.865278067,45.45454545,0,45.45454545,9.090909091,0,0,0,0.4187304473
16.75045,4371.49,0.764883,10.1204598889,45.45454545,0,45.45454545,9.090909091,0,0,0,0.4439457326
9.46421,4645.1,0.737627,10.0937729233,45.45454545,0,45.45454545,9.090909091,0,0,0,0.4566406197
10.02063,4362.18,0.728256,10.0207203344,45.45454545,0,45.45454545,9.090909091,0,0,0,0.4245708855
10.07894,4265.64,0.729154,9.5888947251,45.45454545,0,45.45454545,9.090909091,0,0,0,0.4082767542
19.09481,3459.52,0.74179,17.3487322138,52,0,40,8,0,0,0,0.8108897248
9.64687,4018.38,0.721681,16.4898513722,52,0,40,8,0,0,0,0.7749194683
12.34086,4657.34,0.793952,13.1849669545,52,0,40,8,0,0,0,0.7352983552
19.04369,3553.55,0.799471,18.1769026216,52,0,40,8,0,0,0,0.9331337601
7.00846,3495.19,0.642171,14.7769297893,52,0,40,8,0,0,0,0.8435711265
9.19024,3561.63,0.706888,14.1523758594,52,0,40,8,0,0,0,1.2792076217
8.03128,3898.66,0.713679,12.3110303831,52,0,40,8,0,0,0,0.660229207
18.24464,4233.25,0.790962,14.5771230754,52,0,40,8,0,0,0,0.7935444685
9.05917,2959.98,0.669255,13.5928876699,52,0,40,8,0,0,0,0.8533311012
11.28439,4651.69,0.78792,14.0777339163,52,0,40,8,0,0,0,0.8249913766
14.59031,3530.98,0.728607,24.9185802643,52,0,40,8,0,0,0,1.2878849424
12.14698,1464.15,0.446014,16.6035883925,52,0,40,8,0,0,0,0.8110452516
12.17071,3578.11,0.706644,18.9685703439,52,0,40,8,0,0,0,1.5921301494
19.76509,3422.05,0.759114,13.2220672746,52,0,40,8,0,0,0,0.5801335946
12.38889,4215.5,0.763895,14.0314036421,52,0,40,8,0,0,0,0.7478598228
11.27752,3898.15,0.745727,13.6893604258,52,0,40,8,0,0,0,0.7660484095
13.91178,3412.46,0.715853,14.2826758019,52,0,40,8,0,0,0,0.7674199947
11.34635,1892.94,0.554808,16.1635277274,52,0,40,8,0,0,0,0.8404853951
11.38346,3064.87,0.693301,15.2497865381,52,0,40,8,0,0,0,0.8226507658
10.86022,3617.43,0.739827,14.3886055454,52,0,40,8,0,0,0,0.8743821848
9.91551,3030.44,0.662623,11.5552937497,52,0,40,8,0,0,0,0.4367352381
9.10299,3296.23,0.715318,12.4442397565,52,0,40,8,0,0,0,0.6799100462
8.56342,3632.94,0.677042,11.7658510421,52,0,40,8,0,0,0,0.5544643047
19.48768,4124.59,0.770893,16.08849622,52,0,40,8,0,0,0,0.920788153
12.67275,4708.7,0.787926,10.3885672856,42.85714286,0,42.85714286,14.28571429,0,0,0,0.4535871968
10.96885,4649.41,0.776603,10.7357231422,42.85714286,0,42.85714286,14.28571429,0,0,0,0.4587043056
9.4716,4709.87,0.756392,9.9732334998,42.85714286,0,42.85714286,14.28571429,0,0,0,0.5072415874
8.3621,4694.77,0.734551,10.9951685608,42.85714286,0,42.85714286,14.28571429,0,0,0,0.6478501103
9.60523,4107.8,0.727359,12.8105832593,42.85714286,0,42.85714286,14.28571429,0,0,0,0.579654893
13.03658,1850.52,0.457491,14.491093452,42.85714286,0,42.85714286,14.28571429,0,0,0,0.723599752
10.56102,4189.37,0.77697,8.426454752,42.85714286,0,42.85714286,14.28571429,0,0,0,0.3034406245
16.48909,4138.6,0.732719,13.4334246609,42.85714286,0,42.85714286,14.28571429,0,0,0,0.7852929765
14.57469,4258.79,0.787384,11.5445543806,42.85714286,0,42.85714286,14.28571429,0,0,0,0.4337608541
13.83079,4708.35,0.797483,10.1986820759,42.85714286,0,42.85714286,14.28571429,0,0,0,0.4710128498
15.80465,4517.94,0.777705,10.4322671322,42.85714286,0,42.85714286,14.28571429,0,0,0,0.4703061391
14.03172,4110.29,0.766609,11.7755986388,42.85714286,0,42.85714286,14.28571429,0,0,0,0.4747868811
14.11974,4071.58,0.759152,11.2315702923,42.85714286,0,42.85714286,14.28571429,0,0,0,0.4597496484
11.17163,4317.1,0.741645,10.3722957762,42.85714286,0,42.85714286,14.28571429,0,0,0,0.4912841585
9.87447,4440.06,0.755862,10.7052507251,42.85714286,0,42.85714286,14.28571429,0,0,0,0.5601197413
10.5957,3248.18,0.644119,14.5010501613,42.85714286,0,42.85714286,14.28571429,0,0,0,0.8306451525
19.18381,3625.44,0.753457,12.729312373,42.85714286,0,42.85714286,14.28571429,0,0,0,0.4878157686
11.80194,4547.75,0.763117,10.9686397703,42.85714286,0,42.85714286,14.28571429,0,0,0,0.5571693879
12.7542,4290.84,0.779217,9.0258663422,42.85714286,0,42.85714286,14.28571429,0,0,0,0.3753517075
12.26111,3148.61,0.656812,14.4063009301,42.85714286,0,42.85714286,14.28571429,0,0,0,0.7262270143
17.24364,4376.95,0.78529,9.872808528,42.85714286,0,42.85714286,14.28571429,0,0,0,0.4476717667
9.45254,4559.96,0.761156,9.8996156549,42.85714286,0,42.85714286,14.28571429,0,0,0,0.4455749463
9.95849,4652.79,0.763283,10.307961861,42.85714286,0,42.85714286,14.28571429,0,0,0,0.4783756463
10.42241,4313.5,0.748923,9.3250049294,42.85714286,0,42.85714286,14.28571429,0,0,0,0.3934415378
13.72288,4453.5,0.75661,10.8373827615,45.83333333,0,41.66666667,8.333333333,4.166666667,0,0,0.3890300424
19.18535,3903.25,0.775227,12.3857599168,45.83333333,0,41.66666667,8.333333333,4.166666667,0,0,0.445251474
9.24924,3769.72,0.665754,11.9595565303,45.83333333,0,41.66666667,8.333333333,4.166666667,0,0,0.5653553655
18.31752,4245.1,0.752308,10.2905367503,45.83333333,0,41.66666667,8.333333333,4.166666667,0,0,0.3532548019
16.27847,4088.82,0.762351,11.4378639389,45.83333333,0,41.66666667,8.333333333,4.166666667,0,0,0.4025158578
15.40727,4039.59,0.717812,12.6324848709,45.83333333,0,41.66666667,8.333333333,4.166666667,0,0,0.4279057757
10.40697,3899.17,0.720613,8.9388822496,45.83333333,0,41.66666667,8.333333333,4.166666667,0,0,0.3018120731
14.49402,2929.49,0.621709,14.837023979,45.83333333,0,41.66666667,8.333333333,4.166666667,0,0,0.6834705783
7.76087,3863.41,0.652015,12.0564942823,45.83333333,0,41.66666667,8.333333333,4.166666667,0,0,0.4232487431
18.61295,2771.67,0.737108,12.2506218435,45.83333333,12.5,25,12.5,0,4.166666667,0,0.5389726454
7.54577,2508.17,0.635164,14.0558243415,45.83333333,12.5,25,12.5,0,4.166666667,0,0.6373487956
9.70255,3662.16,0.735437,14.2997561325,45.83333333,12.5,25,12.5,0,4.166666667,0,0.6106466079
8.54613,2080.68,0.637151,16.2284700732,45.83333333,12.5,25,12.5,0,4.166666667,0,1.2216065911
17.49716,3106.05,0.735185,14.9060008432,45.83333333,12.5,25,12.5,0,4.166666667,0,0.5956103963
13.71849,2814.28,0.702516,13.6993458858,45.83333333,12.5,25,12.5,0,4.166666667,0,0.4383037292
9.43093,3763.59,0.735913,13.7501410973,45.83333333,12.5,25,12.5,0,4.166666667,0,0.6217192021
11.94082,2880.05,0.657877,25.0253723609,45.83333333,12.5,25,12.5,0,4.166666667,0,0.9948089493
11.41305,2840.09,0.695498,13.9461173329,45.83333333,12.5,25,12.5,0,4.166666667,0,0.4978808245
9.03021,2555.51,0.683116,13.5742365346,45.83333333,12.5,25,12.5,0,4.166666667,0,0.5994884158
11.46402,2195.91,0.64487,14.6462287132,45.83333333,12.5,25,12.5,0,4.166666667,0,0.5952984718
7.95858,1625.01,0.544896,16.1233435442,45.83333333,12.5,25,12.5,0,4.166666667,0,0.6439093657
7.86497,1867.2,0.615798,16.1567123774,45.83333333,12.5,25,12.5,0,4.166666667,0,0.8404058398
15.61889,1799.43,0.625506,11.8156655513,45.83333333,12.5,25,12.5,0,4.166666667,0,0.2385056915
11.7898,1482.76,0.583304,15.3610490819,45.83333333,12.5,25,12.5,0,4.166666667,0,0.4075774736
8.54541,2150.84,0.612794,13.1646370561,45.83333333,12.5,25,12.5,0,4.166666667,0,0.4980360613
17.00785,2915.48,0.734432,15.0516020556,45.83333333,12.5,25,12.5,0,4.166666667,0,0.716627429
6.29146,1481.34,0.411659,16.0993252662,52.38095238,0,47.61904762,0,0,0,0,1.0647053214
