LCD (Å),Sacc (m2/gr),Porosity,Qst-H2 (kJ/mol),%C,%F,%H,%N,%O,%S,%Si,NH2 - 10 bar (mol/kg)
16.16601,3019.26,0.743058,2.9146750434,59.57446809,0,34.04255319,4.255319149,2.127659574,0,0,0.4037097312
11.55949,3865.05,0.73759,3.3483594665,57.2815534,0,34.95145631,3.883495146,3.883495146,0,0,0.3682410844
9.6194,3643.08,0.731872,3.3382401315,53.84615385,0,30.76923077,7.692307692,7.692307692,0,0,0.3579628838
9.72459,3318.74,0.716406,3.4482488637,51.85185185,0,33.33333333,11.11111111,3.703703704,0,0,0.3420889232
11.01043,4366.07,0.799662,3.291162403,59.25925926,0,29.62962963,7.407407407,3.703703704,0,0,0.4201798093
13.41577,4477.74,0.733302,2.3410921466,41.17647059,0,38.23529412,17.64705882,2.941176471,0,0,0.4416840774
8.40035,5272.89,0.746282,2.9852271967,41.17647059,0,38.23529412,17.64705882,2.941176471,0,0,0.4178988383
13.47296,4379.08,0.768983,2.3320711795,46.66666667,0,30,6.666666667,16.66666667,0,0,0.4583035032
9.1917,5044.27,0.76843,2.8546555498,46.66666667,0,30,6.666666667,16.66666667,0,0,0.4189021255
14.72452,5433.01,0.792044,2.1591948958,51.72413793,0,37.93103448,6.896551724,3.448275862,0,0,0.5599760014
9.51385,6694.68,0.797808,2.6945955034,51.72413793,0,37.93103448,6.896551724,3.448275862,0,0,0.5289289494
13.80406,4141.85,0.795214,2.5772774312,53.33333333,0,23.33333333,13.33333333,10,0,0,0.4505117049
8.39808,4787.18,0.794243,3.1470257307,53.33333333,0,23.33333333,13.33333333,10,0,0,0.4166049919
14.70705,5627.51,0.795573,2.1303935742,47.61904762,0,35.71428571,9.523809524,7.142857143,0,0,0.551011708
11.93597,5193.41,0.793506,2.4816033901,53.33333333,0,30,13.33333333,3.333333333,0,0,0.503677154
8.73322,5542,0.78498,2.942914973,53.33333333,0,30,13.33333333,3.333333333,0,0,0.4435106548
10.73901,4970.07,0.777804,2.5380446652,51.61290323,0,29.03225806,12.90322581,6.451612903,0,0,0.4695386668
8.6545,5290.24,0.776325,3.0900396635,51.61290323,0,29.03225806,12.90322581,6.451612903,0,0,0.4120229709
9.57864,6002.97,0.76239,2.8702883325,50,0,40.625,6.25,3.125,0,0,0.4827460504
12.50167,5420.75,0.780417,2.097799694,48.57142857,0,34.28571429,14.28571429,2.857142857,0,0,0.5004129797
12.38408,4718.76,0.750967,2.2849477662,50,0,37.5,10,2.5,0,0,0.4574187546
9.63313,4654.63,0.734934,3.14058871,50,0,32.35294118,11.76470588,5.882352941,0,0,0.3612195261
9.51169,3962.89,0.73553,3.3470330438,50,0,26.47058824,11.76470588,11.76470588,0,0,0.3345051168
12.39967,4114.08,0.752145,2.4499558003,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.4094878519
8.48045,4807.22,0.757096,3.0509607776,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.3809485096
9.3315,6218.07,0.771034,2.8489426592,46.66666667,0,36.66666667,13.33333333,3.333333333,0,0,0.4719847266
8.66782,6432.78,0.791029,2.7351490668,46.42857143,0,32.14285714,14.28571429,7.142857143,0,0,0.4789204303
8.9905,5424.32,0.790962,2.9079511204,53.84615385,0,19.23076923,23.07692308,3.846153846,0,0,0.4532321699
8.67531,6266.52,0.784482,2.7341549129,46.42857143,0,32.14285714,14.28571429,7.142857143,0,0,0.4790643997
12.60985,5575.29,0.76782,2.4385136206,50,0,40.625,6.25,3.125,0,0,0.5186316122
8.11274,6219.36,0.761888,2.9066352256,50,0,40.625,6.25,3.125,0,0,0.4669510545
10.97518,5690.24,0.791467,2.3669635759,46.42857143,0,28.57142857,17.85714286,7.142857143,0,0,0.4944754372
8.69564,5913.15,0.783839,2.7973850078,46.42857143,0,28.57142857,17.85714286,7.142857143,0,0,0.4582410584
7.99424,4709.52,0.756635,3.1422976703,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.37577749
15.06839,5837.17,0.795626,1.960464052,42.85714286,0,37.14285714,17.14285714,2.857142857,0,0,0.5587833559
9.64172,5251.59,0.743414,2.660057742,45.45454545,0,33.33333333,12.12121212,9.090909091,0,0,0.4240314307
19.38086,4394.22,0.790709,2.1143961174,45.45454545,0,33.33333333,12.12121212,9.090909091,0,0,0.5231333185
10.9933,5639.4,0.779649,2.041590803,45.45454545,0,33.33333333,12.12121212,9.090909091,0,0,0.5007188292
8.5713,6224.75,0.783474,2.7066172637,46.42857143,0,32.14285714,14.28571429,7.142857143,0,0,0.4766045794
11.67158,4425.62,0.763947,2.5236806874,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.4150538102
8.68605,4761.7,0.762315,3.0719122926,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.3834921827
9.93061,5807.06,0.741857,2.8724392441,43.24324324,0,40.54054054,10.81081081,5.405405405,0,0,0.4128762301
10.44275,5381.3,0.791586,2.898384677,53.33333333,0,30,13.33333333,3.333333333,0,0,0.4439528313
8.98402,6072.95,0.762024,2.7654081177,50,0,40.625,6.25,3.125,0,0,0.4777443017
10.09172,4290.26,0.776016,3.2162441398,56,0,32,8,4,0,0,0.4150411822
10.00644,6780.12,0.7791,2.0855794262,45.45454545,0,43.18181818,9.090909091,2.272727273,0,0,0.5582452887
10.41723,6837.18,0.772326,2.0891728174,40.625,0,40.625,12.5,6.25,0,0,0.5290518509
10.56118,7050.86,0.786348,1.7552586946,39.02439024,0,46.34146341,9.756097561,4.87804878,0,0,0.5939674353
13.2634,5507.98,0.794444,2.1977648377,41.66666667,0,37.5,16.66666667,4.166666667,0,0,0.5087730732
10.67856,4539.75,0.793197,2.3709725543,48.27586207,0,27.5862069,6.896551724,17.24137931,0,0,0.4416970451
9.50875,6120.81,0.783994,2.4087767723,45.45454545,0,34.09090909,9.090909091,11.36363636,0,0,0.4865500803
10.14266,6503.71,0.793705,2.549724494,45.45454545,0,34.09090909,9.090909091,11.36363636,0,0,0.4924297189
10.90036,6345.21,0.797387,2.2164361494,47.61904762,0,35.71428571,9.523809524,7.142857143,0,0,0.5342674776
10.04474,6433.86,0.774366,2.2935416931,45.45454545,0,38.63636364,9.090909091,6.818181818,0,0,0.5148380875
9.1436,6445.72,0.770485,2.3117430174,45.45454545,0,38.63636364,9.090909091,6.818181818,0,0,0.5106152088
9.50613,3991.23,0.721305,2.9831749788,46.15384615,0,26.92307692,15.38461538,11.53846154,0,0,0.3304383583
5.53316,1271.99,0.468964,4.6947126178,46.15384615,0,26.92307692,15.38461538,11.53846154,0,0,0.1216328041
10.06272,4898.34,0.771135,3.0176414728,57.69230769,0,32.69230769,3.846153846,5.769230769,0,0,0.4376668845
10.65099,5778.8,0.797078,2.4252595114,50,0,35.71428571,10.71428571,3.571428571,0,0,0.5357391921
10.32882,5826.43,0.793302,2.4547944885,50,0,35.71428571,10.71428571,3.571428571,0,0,0.5240030425
14.42114,5482.35,0.783973,2.2189092061,50,0,35.71428571,10.71428571,3.571428571,0,0,0.5335423154
11.60122,4815.14,0.718229,2.4556383116,50,0,35.71428571,10.71428571,3.571428571,0,0,0.4144739132
11.37398,4787.24,0.735687,2.4909998787,50,0,35.71428571,10.71428571,3.571428571,0,0,0.423800994
10.1275,4218.09,0.737651,2.7078486897,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.3859212231
9.10163,4511.43,0.762003,2.9095974852,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.3855572435
11.82824,4129.03,0.758913,3.0918239961,55.55555556,0,32.32323232,8.080808081,4.04040404,0,0,0.3859999563
14.46903,3150.3,0.725261,3.7685710747,53.96825397,0,26.98412698,12.6984127,6.349206349,0,0,0.2708552779
9.32156,5655.27,0.74371,2.9041501088,41.17647059,0,38.23529412,17.64705882,2.941176471,0,0,0.4176164742
9.8453,5231,0.745358,2.8001857917,41.17647059,0,38.23529412,17.64705882,2.941176471,0,0,0.4181247295
9.96758,4760.58,0.759006,2.632849716,46.66666667,0,30,6.666666667,16.66666667,0,0,0.4252264684
10.58995,4697.81,0.766952,2.6124993381,46.66666667,0,30,6.666666667,16.66666667,0,0,0.4288994627
15.45969,3934.55,0.731023,2.2226331527,46.66666667,0,30,6.666666667,16.66666667,0,0,0.3956608271
10.00504,2517.64,0.600935,3.0348424075,46.66666667,0,30,6.666666667,16.66666667,0,0,0.2490816032
8.97572,5633.41,0.718982,3.3022171792,47.36842105,0,44.73684211,5.263157895,2.631578947,0,0,0.4091110246
9.25802,5306.28,0.723359,3.206060353,47.36842105,0,44.73684211,5.263157895,2.631578947,0,0,0.4159195416
12.02775,5454.04,0.775702,2.3336868366,55.55555556,0,36.11111111,5.555555556,2.777777778,0,0,0.5304768461
12.16145,5011.78,0.761844,2.088482117,55.55555556,0,36.11111111,5.555555556,2.777777778,0,0,0.5092532879
10.95365,5401.14,0.779948,2.2201633357,51.85185185,0,33.33333333,7.407407407,7.407407407,0,0,0.5097551672
11.1602,5414,0.782491,2.2399678077,51.85185185,0,33.33333333,7.407407407,7.407407407,0,0,0.5000798566
17.68311,4420.01,0.776527,1.9578765729,51.85185185,0,33.33333333,7.407407407,7.407407407,0,0,0.5074938625
11.99752,3793.02,0.69108,2.7121832038,51.85185185,0,33.33333333,7.407407407,7.407407407,0,0,0.3648000455
11.53436,4859.5,0.726115,2.4668896231,51.85185185,0,33.33333333,7.407407407,7.407407407,0,0,0.4165301355
11.00831,4894.56,0.729399,2.4860540435,51.85185185,0,33.33333333,7.407407407,7.407407407,0,0,0.4147298735
11.12841,5367.01,0.76172,2.2744041326,51.72413793,0,37.93103448,6.896551724,3.448275862,0,0,0.501507079
12.53842,5282.23,0.781856,2.3050630675,52.94117647,0,32.35294118,11.76470588,2.941176471,0,0,0.5185906301
12.74829,5036.32,0.778727,2.2339916181,52.94117647,0,32.35294118,11.76470588,2.941176471,0,0,0.5057971803
11.51626,5150.91,0.746519,2.4536739974,47.36842105,0,34.21052632,15.78947368,2.631578947,0,0,0.4545824664
11.54667,5100.54,0.744118,2.4345873075,47.36842105,0,34.21052632,15.78947368,2.631578947,0,0,0.453576655
15.40895,4806.77,0.769149,2.3830309583,50,0,27.5,10,12.5,0,0,0.4553215027
11.55815,4922.38,0.769838,2.5159024042,55.55555556,0,30.55555556,11.11111111,2.777777778,0,0,0.4709223026
12.01216,4998.84,0.781919,2.5924731413,55.55555556,0,30.55555556,11.11111111,2.777777778,0,0,0.4781066932
12.04268,4853.49,0.781895,2.4500929453,52.94117647,0,26.47058824,17.64705882,2.941176471,0,0,0.4784253894
12.41894,4598.37,0.77688,2.2891753398,52.94117647,0,26.47058824,17.64705882,2.941176471,0,0,0.4663005255
9.94315,5200.45,0.779913,2.5058209843,50,0,28.57142857,10.71428571,10.71428571,0,0,0.4692245277
10.37612,5242.99,0.781985,2.5213048531,50,0,28.57142857,10.71428571,10.71428571,0,0,0.4621788676
14.49614,4525.48,0.762295,2.2330696795,50,0,28.57142857,10.71428571,10.71428571,0,0,0.4507618269
9.76964,3238.92,0.656543,3.1258877118,50,0,28.57142857,10.71428571,10.71428571,0,0,0.3068163408
10.9449,4530.51,0.723895,3.1226680216,50,0,28.57142857,10.71428571,10.71428571,0,0,0.3585779286
10.88237,5369.57,0.792418,2.5897508163,53.57142857,0,28.57142857,10.71428571,7.142857143,0,0,0.4692144706
13.99883,4874.28,0.797187,2.3792987033,53.57142857,0,28.57142857,10.71428571,7.142857143,0,0,0.50547411
9.54659,5076.4,0.794515,3.0510870806,53.33333333,0,23.33333333,13.33333333,10,0,0,0.4205371882
13.10377,4138.44,0.757125,2.647583108,53.33333333,0,23.33333333,13.33333333,10,0,0,0.4337558599
15.88353,4968.93,0.771747,2.0321421769,47.61904762,0,35.71428571,9.523809524,7.142857143,0,0,0.5144796322
13.58176,5678.23,0.790989,2.1544848276,47.61904762,0,35.71428571,9.523809524,7.142857143,0,0,0.5236626534
10.29931,5475.57,0.780601,2.8009531077,53.33333333,0,30,13.33333333,3.333333333,0,0,0.4460055214
11.6083,5372.55,0.78275,2.5772705114,53.33333333,0,30,13.33333333,3.333333333,0,0,0.4782329458
9.56356,5313.52,0.781416,3.0760401144,51.61290323,0,29.03225806,12.90322581,6.451612903,0,0,0.420272937
9.78874,5042.13,0.771182,2.8930644906,51.61290323,0,29.03225806,12.90322581,6.451612903,0,0,0.4185768506
12.4571,4768.78,0.787637,2.5314619074,51.61290323,0,29.03225806,12.90322581,6.451612903,0,0,0.4698159463
9.82089,6165.38,0.766261,2.788122616,50,0,40.625,6.25,3.125,0,0,0.489817236
9.50274,5617.15,0.749084,2.6101124737,50,0,40.625,6.25,3.125,0,0,0.4742948919
12.29465,6604.4,0.789901,2.0496122244,47.61904762,0,40.47619048,9.523809524,2.380952381,0,0,0.5749556847
15.81699,5465.53,0.795593,2.0446737789,47.61904762,0,40.47619048,9.523809524,2.380952381,0,0,0.5693532337
9.18228,5590.21,0.784352,3.0961938328,51.61290323,0,29.03225806,12.90322581,6.451612903,0,0,0.4233680247
9.34164,5130.75,0.778448,3.0097431543,51.61290323,0,29.03225806,12.90322581,6.451612903,0,0,0.4210831694
12.2113,4932.26,0.781998,1.8005681104,50,0,29.16666667,16.66666667,4.166666667,0,0,0.5072387987
8.9807,3502.8,0.621463,2.9188139761,50,0,29.16666667,16.66666667,4.166666667,0,0,0.2812809352
11.07427,5647.48,0.799918,2.0984586123,50,0,29.16666667,16.66666667,4.166666667,0,0,0.5278296356
17.22432,4516.99,0.784086,1.8739653328,50,0,29.16666667,16.66666667,4.166666667,0,0,0.5210185241
11.89735,4108.05,0.703033,2.6263963848,50,0,29.16666667,16.66666667,4.166666667,0,0,0.3732601067
9.66674,4685.14,0.756845,2.9016522127,50,0,29.16666667,16.66666667,4.166666667,0,0,0.4193278604
11.62421,5201.09,0.768543,2.3486268723,50,0,29.16666667,16.66666667,4.166666667,0,0,0.4583394987
8.03868,4661.52,0.735731,3.0317342147,50,0,29.16666667,16.66666667,4.166666667,0,0,0.373158994
11.46979,5207.25,0.748424,2.331490176,50,0,29.16666667,16.66666667,4.166666667,0,0,0.440409872
6.60933,2686.34,0.521987,3.5119372064,50,0,29.16666667,16.66666667,4.166666667,0,0,0.1993243722
10.96599,4883.37,0.751925,2.6896112697,50,0,29.16666667,16.66666667,4.166666667,0,0,0.4377247447
10.07674,5742.66,0.783681,2.4039159719,48.14814815,0,33.33333333,14.81481481,3.703703704,0,0,0.5105384984
10.33231,5837.74,0.780239,2.4466421505,48.14814815,0,33.33333333,14.81481481,3.703703704,0,0,0.4968193734
14.53263,5332,0.78251,2.1590688812,48.14814815,0,33.33333333,14.81481481,3.703703704,0,0,0.5256868361
11.15716,4827.51,0.713532,2.5009642668,48.14814815,0,33.33333333,14.81481481,3.703703704,0,0,0.4038173615
10.77743,4733.57,0.715309,2.4763375171,48.14814815,0,33.33333333,14.81481481,3.703703704,0,0,0.4032235027
9.37786,4781.97,0.753684,2.9813629964,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.3845531621
9.763,4759.89,0.761659,2.9478392139,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.3958390378
14.75521,3794.35,0.724332,2.4648858203,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.3724807559
9.0477,2405.95,0.592773,3.4674834118,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.2423978178
9.87791,5445.21,0.765429,2.5532418618,46.66666667,0,36.66666667,13.33333333,3.333333333,0,0,0.4785121441
9.99938,5854.59,0.773221,2.701314781,46.66666667,0,36.66666667,13.33333333,3.333333333,0,0,0.4753966444
13.37155,5342.9,0.760852,2.4392785385,46.66666667,0,36.66666667,13.33333333,3.333333333,0,0,0.4897532317
11.23293,5770.42,0.791532,2.349097665,46.15384615,0,30.76923077,19.23076923,3.846153846,0,0,0.4966970019
12.30054,4664.91,0.758376,1.9907824298,46.15384615,0,30.76923077,19.23076923,3.846153846,0,0,0.4731865613
7.53015,2977.5,0.581079,3.336376655,46.15384615,0,30.76923077,19.23076923,3.846153846,0,0,0.2511409602
14.54179,5393.34,0.798436,2.1620274652,46.15384615,0,30.76923077,19.23076923,3.846153846,0,0,0.52915162
11.11861,4735.55,0.722254,2.4200747636,46.15384615,0,30.76923077,19.23076923,3.846153846,0,0,0.402645401
10.58351,4817.59,0.721313,2.4832102032,46.15384615,0,30.76923077,19.23076923,3.846153846,0,0,0.3971053018
9.71558,5576.69,0.796194,2.464954013,52,0,24,20,4,0,0,0.4958835537
10.91113,5286.33,0.776704,2.3321853948,52,0,24,20,4,0,0,0.4682021014
14.54703,5102.71,0.795263,2.2162828501,52,0,24,20,4,0,0,0.5093051501
9.95808,4411.17,0.71482,2.505647508,52,0,24,20,4,0,0,0.3802477882
6.22978,1695.03,0.450722,3.8138058245,52,0,24,20,4,0,0,0.1504600852
9.30868,6138.76,0.78017,2.6639882356,46.42857143,0,32.14285714,14.28571429,7.142857143,0,0,0.4769593612
9.93352,5658.52,0.769171,2.5980652534,46.42857143,0,32.14285714,14.28571429,7.142857143,0,0,0.4695521348
10.14452,5471.94,0.797154,2.4967137965,50,0,26.92307692,15.38461538,7.692307692,0,0,0.4878148271
11.0654,5173.08,0.777246,2.30944861,50,0,26.92307692,15.38461538,7.692307692,0,0,0.4654521513
15.50588,4573.31,0.780179,2.1074220314,50,0,26.92307692,15.38461538,7.692307692,0,0,0.4780116553
9.92009,3201.41,0.677042,2.8567335417,50,0,26.92307692,15.38461538,7.692307692,0,0,0.3296621025
9.83524,4537.67,0.717912,2.6109097287,50,0,26.92307692,15.38461538,7.692307692,0,0,0.3748580728
9.91605,4708.52,0.748755,2.5412601604,53.84615385,0,19.23076923,23.07692308,3.846153846,0,0,0.4252804446
9.58116,4828.37,0.759037,2.7274485122,53.84615385,0,19.23076923,23.07692308,3.846153846,0,0,0.4350049801
14.45981,4357.78,0.763546,2.3463373048,53.84615385,0,19.23076923,23.07692308,3.846153846,0,0,0.4574639584
9.22387,3988.62,0.699283,2.7507974399,53.84615385,0,19.23076923,23.07692308,3.846153846,0,0,0.339910784
9.44996,6220.81,0.779768,2.6503886095,46.42857143,0,32.14285714,14.28571429,7.142857143,0,0,0.4800104845
10.30902,5429.23,0.758752,2.5807885681,46.42857143,0,32.14285714,14.28571429,7.142857143,0,0,0.4601056844
12.97743,5094.74,0.763578,2.2530642998,46.42857143,0,32.14285714,14.28571429,7.142857143,0,0,0.48344107
10.0834,5182.56,0.779773,2.593419929,48.14814815,0,25.92592593,14.81481481,11.11111111,0,0,0.4550876133
10.96552,4698.24,0.761231,2.5388530637,48.14814815,0,25.92592593,14.81481481,11.11111111,0,0,0.4404724418
10.41113,5144.53,0.780477,2.4990086943,46.15384615,0,23.07692308,19.23076923,11.53846154,0,0,0.4508420268
10.84664,4789.06,0.761856,2.3379732209,46.15384615,0,23.07692308,19.23076923,11.53846154,0,0,0.4300238951
14.79418,4208.08,0.766999,2.1949990455,46.15384615,0,23.07692308,19.23076923,11.53846154,0,0,0.4390245985
9.33698,2828.12,0.661125,3.0248716581,46.15384615,0,23.07692308,19.23076923,11.53846154,0,0,0.2962979112
10.47586,4342.67,0.714184,2.606853332,46.15384615,0,23.07692308,19.23076923,11.53846154,0,0,0.3586765722
9.76056,5766.86,0.762248,2.8189854343,48.27586207,0,31.03448276,13.79310345,6.896551724,0,0,0.441995981
10.28785,5049.32,0.741985,2.6945166134,48.27586207,0,31.03448276,13.79310345,6.896551724,0,0,0.4371862023
11.06532,5710.11,0.793908,2.5018053712,48.27586207,0,31.03448276,13.79310345,6.896551724,0,0,0.4947189703
8.61909,6253.69,0.756343,2.8439123633,50,0,40.625,6.25,3.125,0,0,0.47862598
10.98482,5285.03,0.737172,2.5903510068,50,0,40.625,6.25,3.125,0,0,0.4626053414
8.17086,5765.4,0.729267,3.0824495126,43.75,0,34.375,12.5,9.375,0,0,0.3889995784
9.07774,5075.59,0.713964,2.9622837752,43.75,0,34.375,12.5,9.375,0,0,0.3903730827
12.2711,4203.39,0.690412,2.3855543248,43.75,0,34.375,12.5,9.375,0,0,0.4051451487
8.91638,6712.63,0.799768,2.1285245115,43.75,0,34.375,12.5,9.375,0,0,0.5413482313
11.77212,6354.02,0.794054,2.0419213205,43.75,0,34.375,12.5,9.375,0,0,0.5473662762
10.61898,4926.2,0.75757,2.5581832473,46.42857143,0,28.57142857,17.85714286,7.142857143,0,0,0.4318135547
8.53709,5029.16,0.763807,3.2471974421,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.3724690416
9.14213,4459.6,0.742878,3.1005819379,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.3711838173
10.48477,4640.76,0.776691,2.6707552942,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.4203453195
19.63705,5624.87,0.793019,2.0464742782,42.85714286,0,37.14285714,17.14285714,2.857142857,0,0,0.5500324776
8.23596,6565.43,0.775433,2.2689448553,42.85714286,0,37.14285714,17.14285714,2.857142857,0,0,0.5148599134
8.60438,5612.99,0.750744,3.0300857121,46.66666667,0,30,13.33333333,10,0,0,0.4078713117
8.96867,5386.95,0.751736,2.9731363343,46.66666667,0,30,13.33333333,10,0,0,0.4116324657
10.24259,5309.91,0.750953,2.7424422433,46.66666667,0,30,13.33333333,10,0,0,0.4320567724
9.4661,5885.55,0.775082,2.7197843879,46.66666667,0,30,13.33333333,10,0,0,0.4354975523
14.61203,5894.62,0.798252,2.1093682781,46.66666667,0,30,13.33333333,10,0,0,0.5298856643
9.44907,4845.58,0.717536,3.067904262,45.45454545,0,33.33333333,12.12121212,9.090909091,0,0,0.365487527
8.5677,6774.52,0.790961,2.2675504651,45.45454545,0,33.33333333,12.12121212,9.090909091,0,0,0.515877802
10.67264,5043.25,0.779179,2.093456524,50,0,29.16666667,16.66666667,4.166666667,0,0,0.4912225367
11.49896,5132.35,0.781673,2.1870011211,50,0,29.16666667,16.66666667,4.166666667,0,0,0.4915690423
11.21068,4824.29,0.741042,2.5510043142,50,0,29.16666667,16.66666667,4.166666667,0,0,0.411785237
9.94417,5988.5,0.781427,2.4183923768,48.14814815,0,33.33333333,14.81481481,3.703703704,0,0,0.4990949172
9.79017,6129.35,0.786378,2.4584671858,48.14814815,0,33.33333333,14.81481481,3.703703704,0,0,0.5051114418
11.22042,4802.59,0.718106,2.4504899536,48.14814815,0,33.33333333,14.81481481,3.703703704,0,0,0.4066192551
15.82712,4775.64,0.739072,2.8281157754,48.14814815,0,33.33333333,14.81481481,3.703703704,0,0,0.4252043262
10.3631,5547.57,0.774485,2.4848124912,46.42857143,0,32.14285714,14.28571429,7.142857143,0,0,0.4786839091
10.26131,5586.17,0.769894,2.517103377,46.42857143,0,32.14285714,14.28571429,7.142857143,0,0,0.466787922
9.06058,4890.64,0.750328,3.0060760679,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.3807251015
9.65877,4752.28,0.747501,2.8319218611,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.3765255307
15.09593,3591.33,0.719638,2.2353540189,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.3695287563
9.83363,2196.17,0.585562,3.0565227217,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.2356353291
9.91766,6479.31,0.798276,2.1696946418,43.24324324,0,40.54054054,10.81081081,5.405405405,0,0,0.5378551334
11.91099,4909.27,0.787549,1.8229642106,50,0,29.16666667,16.66666667,4.166666667,0,0,0.5194679988
9.01753,3506.2,0.634099,2.9497184213,50,0,29.16666667,16.66666667,4.166666667,0,0,0.2935218022
12.95992,4643.55,0.779306,1.6724490611,50,0,29.16666667,16.66666667,4.166666667,0,0,0.5027622255
8.7244,3693.86,0.635152,2.8016398902,50,0,29.16666667,16.66666667,4.166666667,0,0,0.2874293692
7.00664,1713.33,0.421253,3.2516898447,50,0,29.16666667,16.66666667,4.166666667,0,0,0.1364917331
17.32278,4675.97,0.795351,1.8742963321,50,0,29.16666667,16.66666667,4.166666667,0,0,0.5326107138
11.13575,4138.55,0.716874,2.5869683632,50,0,29.16666667,16.66666667,4.166666667,0,0,0.3891363665
12.49673,5147.04,0.772059,2.3364194229,50,0,29.16666667,16.66666667,4.166666667,0,0,0.4597821056
11.96339,4984.82,0.75645,2.2823009367,50,0,29.16666667,16.66666667,4.166666667,0,0,0.4501341978
6.75748,2580.83,0.534316,3.4235297454,50,0,29.16666667,16.66666667,4.166666667,0,0,0.2062187072
10.36423,5656.9,0.7967,2.3569640452,48.14814815,0,33.33333333,14.81481481,3.703703704,0,0,0.5222916326
9.98742,5154.49,0.781162,2.1436151614,48.14814815,0,33.33333333,14.81481481,3.703703704,0,0,0.5039983682
17.10349,4411.21,0.760885,2.0018542184,48.14814815,0,33.33333333,14.81481481,3.703703704,0,0,0.4827753276
11.42592,3828.78,0.668789,2.8094525406,48.14814815,0,33.33333333,14.81481481,3.703703704,0,0,0.3402514238
11.27266,4729.22,0.724006,2.4668664437,48.14814815,0,33.33333333,14.81481481,3.703703704,0,0,0.4070813892
15.92227,4405.52,0.704385,2.784515759,48.14814815,0,33.33333333,14.81481481,3.703703704,0,0,0.4276631868
10.08969,5157.33,0.770579,2.8524824074,53.33333333,0,30,13.33333333,3.333333333,0,0,0.4419716138
10.11978,5069.68,0.770787,2.7150630227,53.33333333,0,30,13.33333333,3.333333333,0,0,0.4423804364
11.34881,4930.58,0.766032,2.0048597084,46.15384615,0,30.76923077,19.23076923,3.846153846,0,0,0.4789059375
8.3494,2800.07,0.575486,3.1984895677,46.15384615,0,30.76923077,19.23076923,3.846153846,0,0,0.2512305987
11.80492,5161.56,0.773068,2.0925497327,46.15384615,0,30.76923077,19.23076923,3.846153846,0,0,0.4863831038
6.98805,3283.26,0.59334,3.4572677159,46.15384615,0,30.76923077,19.23076923,3.846153846,0,0,0.2622867477
10.70217,3645.97,0.725373,2.8536865621,46.15384615,0,30.76923077,19.23076923,3.846153846,0,0,0.3866186855
9.31822,6091.48,0.781874,2.7733680811,48.27586207,0,31.03448276,13.79310345,6.896551724,0,0,0.4541073159
10.55733,5317.47,0.765921,2.6180072665,48.27586207,0,31.03448276,13.79310345,6.896551724,0,0,0.4478248555
13.80831,4588.91,0.7559,2.35498204,48.27586207,0,31.03448276,13.79310345,6.896551724,0,0,0.4481076104
9.09709,3320.52,0.648862,3.3120284508,48.27586207,0,31.03448276,13.79310345,6.896551724,0,0,0.3033164836
9.37942,3624.04,0.651369,3.2828632925,53.84615385,0,34.61538462,7.692307692,3.846153846,0,0,0.3157541147
11.82208,5469.36,0.799015,2.1146811678,53.84615385,0,34.61538462,7.692307692,3.846153846,0,0,0.547008461
17.46078,4578.47,0.774792,1.9467395893,53.84615385,0,34.61538462,7.692307692,3.846153846,0,0,0.5240713634
11.95777,4052.19,0.68875,2.710770152,53.84615385,0,34.61538462,7.692307692,3.846153846,0,0,0.3779818507
9.70902,4779.54,0.747435,2.9540213942,53.84615385,0,34.61538462,7.692307692,3.846153846,0,0,0.4230556134
11.82382,5243.38,0.763421,2.4283216585,53.84615385,0,34.61538462,7.692307692,3.846153846,0,0,0.469408891
11.76009,5130.17,0.745764,2.3693040092,53.84615385,0,34.61538462,7.692307692,3.846153846,0,0,0.4529129202
6.62359,2511.23,0.508783,3.5984180526,53.84615385,0,34.61538462,7.692307692,3.846153846,0,0,0.1968569397
11.21612,5017.18,0.769012,2.2611118951,50,0,32.14285714,7.142857143,10.71428571,0,0,0.4693113821
11.22292,5049.43,0.774941,2.3050117784,50,0,32.14285714,7.142857143,10.71428571,0,0,0.47550009
13.53715,5082.51,0.785911,2.2821930206,50,0,32.14285714,7.142857143,10.71428571,0,0,0.5008678281
10.92098,4370.83,0.705468,2.506881513,50,0,32.14285714,7.142857143,10.71428571,0,0,0.3743731261
