LCD (Å),Sacc (m2/gr),Porosity,Qst-CH4 (kJ/mol),%C,%F,%H,%N,%O,%S,%Si,NCH4 - 10 bar (mol/kg)
15.35909,3175.15,0.718231,9.9303577785,40.29850746,0,47.76119403,11.94029851,0,0,0,3.0233496243
15.04735,3330.2,0.689285,11.9672035617,41.46341463,0,48.7804878,9.756097561,0,0,0,3.4977784259
18.55661,3471.04,0.71647,17.5664254144,42.85714286,0,50,7.142857143,0,0,0,3.2985638086
9.92021,2615.86,0.536977,15.2583060474,41.46341463,0,48.7804878,9.756097561,0,0,0,5.1893211618
19.83492,2789.57,0.633088,13.4971471119,42.85714286,0,50,7.142857143,0,0,0,3.2774526177
13.49081,3217.43,0.626608,13.1845286857,42.85714286,0,50,7.142857143,0,0,0,4.7875773925
9.68932,4733.89,0.769018,9.8360579047,43.58974359,0,41.02564103,15.38461538,0,0,0,4.6874520251
7.77666,2644.1,0.586464,13.7040900304,43.58974359,0,41.02564103,15.38461538,0,0,0,5.3430761608
8.53366,2626.86,0.629571,12.0335420299,39.39393939,0,24.24242424,36.36363636,0,0,0,3.9435354203
9.77111,4795.27,0.751804,10.0123429486,47.61904762,0,45.23809524,7.142857143,0,0,0,5.0193157489
13.3913,5432.78,0.782271,10.66983827,50,0,43.75,6.25,0,0,0,3.8165740522
11.57348,4940.91,0.749577,10.4277102813,56.41025641,0,39.74358974,3.846153846,0,0,0,3.4037825086
9.00965,3115.55,0.639615,12.7918890777,50.72463768,0,40.57971014,8.695652174,0,0,0,3.4527103579
10.46053,4822.86,0.758917,11.5062093423,53.7037037,0,38.88888889,7.407407407,0,0,0,4.2348218763
18.80213,4000.24,0.769367,19.0654723529,47.88732394,0,49.29577465,2.816901408,0,0,0,3.9508571484
18.23022,4616.15,0.798008,7.5730900471,48.7804878,0,46.34146341,4.87804878,0,0,0,2.8193496348
12.01385,4506.22,0.751561,9.7126110675,48.7804878,0,46.34146341,4.87804878,0,0,0,4.5077788501
5.74962,780.689,0.34525,19.1779133117,40.81632653,0,53.06122449,6.12244898,0,0,0,2.5638810488
8.31779,4164.11,0.669583,11.3609540835,49.36708861,0,45.56962025,5.063291139,0,0,0,4.872988382
16.20639,4071.13,0.709587,8.9710204154,37.5,0,56.25,6.25,0,0,0,2.9831760637
16.74102,4078.01,0.787253,8.2021547113,36.17021277,0,55.31914894,8.510638298,0,0,0,2.8002886833
7.57516,2827.6,0.517816,13.5081175667,39.53488372,0,55.81395349,4.651162791,0,0,0,4.014792365
11.48405,4590.31,0.680418,9.9260857896,39.53488372,0,55.81395349,4.651162791,0,0,0,3.7116083313
12.96618,5642.88,0.744283,8.1464859388,42.85714286,0,48.97959184,4.081632653,4.081632653,0,0,2.5204451852
13.46578,4920.84,0.746875,9.1248112402,38.7755102,0,40.81632653,12.24489796,8.163265306,0,0,2.5755561176
12.92573,5828.7,0.769313,8.3428183203,38.7755102,0,40.81632653,12.24489796,8.163265306,0,0,3.0844215557
12.95541,4816.08,0.75137,7.1016065147,46.34146341,0,48.7804878,4.87804878,0,0,0,2.269724776
12.88079,3732.73,0.645057,9.2891476911,46.34146341,0,48.7804878,4.87804878,0,0,0,2.5362875757
11.06399,5351.37,0.710792,9.9204608222,40.625,0,50,6.25,3.125,0,0,3.6500234892
14.67582,5484.7,0.775108,7.9339447933,42.22222222,0,40,8.888888889,8.888888889,0,0,2.6803150135
11.21771,6066.79,0.751601,8.5112755893,44.18604651,0,44.18604651,6.976744186,4.651162791,0,0,3.2144813224
12.02945,5587.51,0.755839,8.230760415,38.7755102,0,40.81632653,12.24489796,8.163265306,0,0,2.7657966255
9.57287,3663.92,0.628814,11.4173328322,41.17647059,0,52.94117647,5.882352941,0,0,0,3.6270992308
13.13614,6274.91,0.761329,7.8497615919,42.22222222,0,48.88888889,8.888888889,0,0,0,2.947486474
12.4735,4609.79,0.726718,7.4103454307,39.53488372,0,46.51162791,13.95348837,0,0,0,2.1127777524
12.30003,3468.4,0.606622,9.7341060524,39.53488372,0,46.51162791,13.95348837,0,0,0,2.4044736966
14.93896,5566.4,0.788728,7.1925041191,39.53488372,0,46.51162791,13.95348837,0,0,0,2.4794974388
14.86855,3836.61,0.644561,10.1797899463,39.53488372,0,46.51162791,13.95348837,0,0,0,3.0529460622
12.09566,5939.38,0.790684,8.9788151885,43.58974359,0,41.02564103,15.38461538,0,0,0,3.6342675718
11.46523,4596.51,0.702931,10.7132986826,42.42424242,0,45.45454545,9.090909091,3.03030303,0,0,3.7982342621
8.19522,2765.35,0.600157,14.037551991,42.85714286,0,40,11.42857143,5.714285714,0,0,4.3001717701
9.55009,6526.03,0.781584,8.026525466,41.46341463,0,43.90243902,9.756097561,4.87804878,0,0,3.2296657446
13.50455,6256.28,0.784262,7.8670947378,40.42553191,0,46.80851064,8.510638298,4.255319149,0,0,2.8448774032
9.00413,6405.05,0.727019,9.0364737753,40.42553191,0,46.80851064,8.510638298,4.255319149,0,0,3.493642182
9.89127,6498.56,0.792838,7.0252000428,42.10526316,0,47.36842105,10.52631579,0,0,0,2.7736318814
10.39075,5635.45,0.778952,8.391801431,46.34146341,0,43.90243902,9.756097561,0,0,0,3.1174893395
10.6544,5885.45,0.774926,7.8172695086,41.46341463,0,48.7804878,9.756097561,0,0,0,2.8442180706
11.79253,5658.99,0.74056,8.2972173222,41.46341463,0,48.7804878,9.756097561,0,0,0,2.8164346592
8.74176,2247.97,0.507126,13.8556694086,40,0,47.5,12.5,0,0,0,3.0451690446
10.07495,6052.84,0.787109,7.5135132988,41.02564103,0,46.15384615,10.25641026,2.564102564,0,0,2.8082295298
10.87335,5511.89,0.764824,8.0067515403,41.02564103,0,46.15384615,10.25641026,2.564102564,0,0,2.8685769329
14.13086,6181.28,0.785785,7.1573860113,40.42553191,0,51.06382979,8.510638298,0,0,0,2.6872732327
7.75471,2271.84,0.535315,14.8500767124,41.66666667,0,38.88888889,16.66666667,0,2.777777778,0,4.319914794
10.18765,4890.19,0.734031,9.0521992552,40.47619048,0,42.85714286,14.28571429,0,2.380952381,0,3.0302077794
9.42392,4456.54,0.668835,10.294980395,37.93103448,0,48.27586207,13.79310345,0,0,0,3.3369104279
8.78597,3385.18,0.574695,11.5223611468,37.14285714,0,51.42857143,11.42857143,0,0,0,3.102444558
12.5328,6415.36,0.782105,6.5021259869,37.14285714,0,51.42857143,11.42857143,0,0,0,2.4724675006
10.32474,5239.26,0.714571,9.7646079416,40,0,43.33333333,16.66666667,0,0,0,3.5656865617
9.837,4028.03,0.661266,11.0746230046,41.93548387,0,38.70967742,19.35483871,0,0,0,3.5784227795
11.91578,5864.56,0.785091,6.9417178582,41.93548387,0,38.70967742,19.35483871,0,0,0,2.4040474473
9.63419,5113.18,0.691104,10.759293064,36.36363636,0,48.48484848,12.12121212,3.03030303,0,0,3.8619191285
8.66281,3409.63,0.638211,12.0074695127,37.14285714,0,40,11.42857143,11.42857143,0,0,3.6917933365
10.15812,5710.89,0.741141,8.9518397681,37.93103448,0,48.27586207,13.79310345,0,0,0,3.5081918481
9.75258,4380.14,0.667747,10.2822470426,37.93103448,0,48.27586207,13.79310345,0,0,0,3.3210837506
9.41871,4523.44,0.670488,12.0929982297,37.93103448,0,48.27586207,13.79310345,0,0,0,5.2531898791
9.93881,3273.69,0.594394,11.9419166644,36.36363636,0,48.48484848,12.12121212,3.03030303,0,0,3.0165995638
10.26782,6136.91,0.765265,6.7485230291,35.71428571,0,52.38095238,9.523809524,2.380952381,0,0,2.5087867248
11.40252,5506.81,0.738621,8.8944067605,37.93103448,0,48.27586207,13.79310345,0,0,0,3.1672622764
10.45013,5611.28,0.724666,9.487401651,35.48387097,0,48.38709677,16.12903226,0,0,0,3.8528114437
9.64254,4253.23,0.650211,10.5779371677,41.93548387,0,51.61290323,6.451612903,0,0,0,3.3862900183
11.27759,5370.56,0.756185,8.4182761264,39.39393939,0,48.48484848,6.060606061,6.060606061,0,0,3.174087891
11.30305,6174.22,0.765631,9.4303353671,46.66666667,0,48.88888889,4.444444444,0,0,0,3.8983832955
8.49857,4969.85,0.717237,10.9187093451,52.72727273,0,43.63636364,3.636363636,0,0,0,5.169290852
11.51939,5333,0.789306,6.7902131288,31.70731707,0,39.02439024,29.26829268,0,0,0,2.5114162346
9.54815,5250.95,0.745567,9.0063328572,40.625,0,50,9.375,0,0,0,4.1750354507
12.30955,5594.59,0.795297,6.9059599661,40.42553191,0,46.80851064,12.76595745,0,0,0,2.8804676367
9.58636,4979.58,0.694324,9.1173755997,47.25274725,0,43.95604396,8.791208791,0,0,0,2.9705538834
17.5542,6515.03,0.773839,8.6317459888,51.14503817,0,44.27480916,4.580152672,0,0,0,3.2100934495
12.15327,4651.4,0.728284,10.0863279811,48.51485149,0,39.6039604,11.88118812,0,0,0,3.3916242384
11.56935,4375.29,0.712593,9.8378393313,42.55319149,0,53.19148936,4.255319149,0,0,0,4.2873317411
5.02923,166.019,0.143141,21.2435422083,44.44444444,0,37.77777778,4.444444444,13.33333333,0,0,2.0847070002
17.15143,3429.73,0.721484,9.6188636957,40,0,46.66666667,6.666666667,6.666666667,0,0,2.8488637604
11.43884,4322.04,0.692847,10.1661293956,41.46341463,0,48.7804878,4.87804878,4.87804878,0,0,3.3625202129
10.61889,6486.32,0.776977,8.7641441845,46.34146341,0,41.46341463,7.317073171,4.87804878,0,0,3.5465174132
18.63969,3375.89,0.675221,10.2973624425,46.34146341,0,41.46341463,7.317073171,4.87804878,0,0,2.5610830288
18.73963,4634.3,0.79159,7.2739062356,44.18604651,0,41.86046512,9.302325581,4.651162791,0,0,2.3048767817
18.59677,2478.99,0.606099,10.9951312234,44.18604651,0,41.86046512,9.302325581,4.651162791,0,0,2.2665338203
17.10628,4660.2,0.797114,7.9675834284,40.42553191,0,34.04255319,12.76595745,12.76595745,0,0,2.3783841597
10.99745,4711.77,0.7118,9.1279007489,46.66666667,0,44.44444444,4.444444444,4.444444444,0,0,2.814303475
14.37084,5676.52,0.789062,7.875430311,45.09803922,0,47.05882353,3.921568627,3.921568627,0,0,2.5479498569
9.77059,5038.23,0.673246,9.6607415881,45.09803922,0,47.05882353,3.921568627,3.921568627,0,0,3.0373254972
11.64572,6225.19,0.767849,8.0836609502,45.09803922,0,47.05882353,3.921568627,3.921568627,0,0,2.994718133
10.14952,5578.2,0.759913,9.6127487273,46.34146341,0,36.58536585,7.317073171,9.756097561,0,0,3.4553559063
18.3374,2576.58,0.662274,12.3086782138,46.34146341,0,36.58536585,7.317073171,9.756097561,0,0,2.5169148694
10.2346,4224.38,0.70926,10.4407457154,44.18604651,0,32.55813953,9.302325581,13.95348837,0,0,2.8337574762
9.04167,5311.86,0.738797,9.7251608128,44.18604651,0,32.55813953,9.302325581,13.95348837,0,0,3.5937751931
18.60627,4617.55,0.788675,9.5600392347,40.42553191,0,34.04255319,12.76595745,12.76595745,0,0,3.0761576046
10.83678,4857.19,0.782239,9.6281875957,45.94594595,0,37.83783784,10.81081081,5.405405405,0,0,2.8349706991
9.90869,3870.75,0.693565,11.5057258699,45.94594595,0,37.83783784,10.81081081,5.405405405,0,0,3.3961013699
11.31081,5204.23,0.75832,9.932959866,41.46341463,0,39.02439024,14.63414634,4.87804878,0,0,3.2181735038
10.54158,3955.48,0.714104,9.5601516131,44.18604651,0,32.55813953,9.302325581,13.95348837,0,0,2.6732962012
11.24445,5085.21,0.772537,9.4622503188,48.71794872,0,35.8974359,10.25641026,5.128205128,0,0,3.3193185099
12.68058,5227.45,0.762097,10.4156726911,47.61904762,0,38.0952381,9.523809524,4.761904762,0,0,3.9103586128
10.44942,3705.69,0.714048,11.1774364688,41.46341463,0,29.26829268,14.63414634,14.63414634,0,0,2.550752325
9.16992,2345.56,0.585722,13.42867127,41.46341463,0,29.26829268,14.63414634,14.63414634,0,0,3.0079689704
9.3612,4330.81,0.70718,10.7213195013,41.93548387,0,35.48387097,9.677419355,12.90322581,0,0,3.5742923801
10.62889,4779.17,0.763232,10.0246211511,48.71794872,0,30.76923077,10.25641026,10.25641026,0,0,3.3072547813
12.0571,5255.16,0.765748,9.2951088848,42.22222222,0,40,8.888888889,8.888888889,0,0,2.9245173793
10.70463,4903.17,0.708926,11.3432233311,42.22222222,0,40,8.888888889,8.888888889,0,0,3.3332784194
18.21134,4868.6,0.789202,10.2292496832,48.71794872,0,35.8974359,10.25641026,5.128205128,0,0,3.564545074
17.4917,5212.08,0.780152,9.5041686689,43.58974359,0,41.02564103,10.25641026,5.128205128,0,0,3.0032184509
10.80867,5819.93,0.768956,8.5790756793,43.58974359,0,41.02564103,10.25641026,5.128205128,0,0,3.0644106509
13.61116,6011.46,0.795727,7.0868341434,42.85714286,0,45.71428571,5.714285714,5.714285714,0,0,2.5936330965
11.20075,5406.61,0.780588,8.4230036401,43.24324324,0,37.83783784,10.81081081,8.108108108,0,0,2.9036912404
9.91758,5376.39,0.722701,10.0682103772,42.22222222,0,44.44444444,8.888888889,4.444444444,0,0,3.3507953413
9.40946,4353.06,0.750042,9.0410656944,40.74074074,0,37.03703704,14.81481481,7.407407407,0,0,2.5207305673
6.76788,2537.07,0.57329,12.4763157251,40.74074074,0,37.03703704,14.81481481,7.407407407,0,0,3.1932925562
10.76887,2996.44,0.612508,9.5664484049,40,0,40,13.33333333,6.666666667,0,0,2.1201212217
10.20582,4421.71,0.679948,11.097740614,39.39393939,0,42.42424242,12.12121212,6.060606061,0,0,4.0556787228
9.78061,4440.25,0.728903,10.121111021,37.93103448,0,37.93103448,17.24137931,6.896551724,0,0,3.1773851422
11.639,3445.51,0.662256,10.9538737429,37.93103448,0,37.93103448,17.24137931,6.896551724,0,0,2.781936649
8.97705,4835.37,0.706446,9.7051540629,38.70967742,0,38.70967742,12.90322581,9.677419355,0,0,3.6234989021
12.08047,3488.29,0.69321,11.7123464989,41.37931034,0,34.48275862,13.79310345,10.34482759,0,0,2.6663846591
6.05797,1488.83,0.48155,15.9822092968,41.37931034,0,34.48275862,13.79310345,10.34482759,0,0,3.6078209043
11.32562,3200.8,0.656276,11.2172429876,41.37931034,0,34.48275862,13.79310345,10.34482759,0,0,2.788670939
10.90014,2660.72,0.588083,12.7121661127,38.70967742,0,38.70967742,12.90322581,9.677419355,0,0,2.5475527741
9.53992,4148.4,0.710316,11.2004198111,40,0,33.33333333,13.33333333,13.33333333,0,0,3.5725308893
9.06129,4247.02,0.722539,10.4643335192,37.93103448,0,31.03448276,17.24137931,13.79310345,0,0,3.4882630431
8.87087,3217.13,0.659364,11.8767462567,39.39393939,0,30.3030303,12.12121212,18.18181818,0,0,3.8586175432
13.45131,6026.82,0.798255,7.6253480755,36.84210526,0,42.10526316,15.78947368,5.263157895,0,0,2.6162408797
12.36831,5779.57,0.784037,7.8394508662,42.85714286,0,40,5.714285714,11.42857143,0,0,2.6942905265
19.36317,4505.07,0.789931,9.571874083,40.74074074,0,37.03703704,14.81481481,7.407407407,0,0,3.0489081683
12.69572,3575.31,0.711994,12.3861110516,40.74074074,0,37.03703704,14.81481481,7.407407407,0,0,3.8261613942
10.18384,2745.65,0.56818,12.5356742718,41.17647059,0,41.17647059,11.76470588,5.882352941,0,0,3.1007114459
10.7273,6142.19,0.79456,7.5354287964,41.17647059,0,41.17647059,11.76470588,5.882352941,0,0,2.7512450768
9.77939,2599.63,0.629784,8.3540926824,39.39393939,0,30.3030303,12.12121212,18.18181818,0,0,1.6478456821
13.24028,5009.59,0.794481,6.4213110749,37.5,0,45,10,7.5,0,0,2.1457687676
9.49289,5240.19,0.767982,9.0044585081,40.74074074,0,37.03703704,14.81481481,7.407407407,0,0,3.4420718201
11.45956,3334.85,0.664653,9.9278210823,37.93103448,0,37.93103448,17.24137931,6.896551724,0,0,2.58595975
10.43345,4392.06,0.727418,9.2778685914,44.82758621,0,41.37931034,6.896551724,6.896551724,0,0,2.6522759459
11.75026,4933.18,0.744751,9.2974803932,42.85714286,0,45.71428571,5.714285714,5.714285714,0,0,3.1590078749
9.63457,4688.65,0.75927,8.7925195933,43.33333333,0,40,10,6.666666667,0,0,3.700348681
9.52988,4878.62,0.698814,9.8233107868,48.31460674,0,40.4494382,8.988764045,2.247191011,0,0,3.1956446208
10.84729,4813.02,0.705769,10.3184937407,48.31460674,0,40.4494382,8.988764045,2.247191011,0,0,3.8910917181
18.02692,6363.2,0.781852,8.7699374515,51.9379845,0,41.86046512,4.651162791,1.550387597,0,0,3.2591642016
18.78489,5286.52,0.793278,8.9826318029,49.49494949,0,36.36363636,12.12121212,2.02020202,0,0,2.9152734418
13.59716,4676.84,0.714147,11.4986393818,49.49494949,0,36.36363636,12.12121212,2.02020202,0,0,3.852875656
19.837,3801.11,0.770795,19.5768453892,42.42424242,0,43.93939394,12.12121212,1.515151515,0,0,3.3335010347
13.53904,4040.52,0.744339,13.0712210203,48.14814815,0,40.74074074,7.407407407,3.703703704,0,0,4.2242697876
19.19123,3793.8,0.755517,21.3245365518,41.79104478,0,44.7761194,13.43283582,0,0,0,3.3890448299
6.01436,1576.48,0.459712,17.2746891684,43.90243902,0,43.90243902,12.19512195,0,0,0,4.0125476801
9.67397,4020.85,0.678205,13.7085882949,49.51456311,0,42.7184466,7.766990291,0,0,0,5.2013720762
19.87406,4780.53,0.798589,11.4931028573,61.16504854,0,36.89320388,1.941747573,0,0,0,3.0626986418
19.59179,3616.65,0.758495,21.7620592878,41.79104478,0,43.28358209,11.94029851,2.985074627,0,0,3.5038001561
16.40313,4006.1,0.758884,10.3703174185,45,0,42.5,10,2.5,0,0,3.5813195154
11.1775,3508,0.648409,10.4775435712,41.86046512,0,44.18604651,13.95348837,0,0,0,3.6317746368
14.80961,3814.71,0.687085,10.5405847685,40.57971014,0,44.92753623,14.49275362,0,0,0,4.2273320402
19.89128,3751.97,0.776663,20.370777107,41.79104478,0,44.7761194,13.43283582,0,0,0,3.6254597952
11.92235,4051.28,0.721033,10.6341500501,43.90243902,0,43.90243902,12.19512195,0,0,0,4.5275692037
17.59488,4117.3,0.785152,9.9957668842,43.90243902,0,43.90243902,12.19512195,0,0,0,3.7921194719
8.57582,3603.69,0.703561,12.4997780762,48.7804878,0,41.46341463,9.756097561,0,0,0,5.9251207738
16.1071,4074.27,0.796664,8.4966275392,48.7804878,0,41.46341463,9.756097561,0,0,0,3.6610836162
10.2127,4335.64,0.799573,8.8748720711,53.57142857,0,39.28571429,7.142857143,0,0,0,4.1745937266
12.07748,5457.58,0.77116,9.968398746,49.20634921,0,42.85714286,7.936507937,0,0,0,3.7668975534
10.66434,4755.52,0.725836,13.8527680691,52,0,42,6,0,0,0,4.4494416749
14.37761,4846.76,0.730628,10.2866730539,57.2815534,0,40.77669903,1.941747573,0,0,0,4.0713198761
17.61564,4449.62,0.751095,7.958531828,39.13043478,0,50,8.695652174,2.173913043,0,0,2.5818306837
17.2295,4540.92,0.758818,8.1824537223,38.29787234,0,51.06382979,10.63829787,0,0,0,2.7934117233
8.81236,4332.06,0.672448,11.4798825395,35.13513514,0,43.24324324,16.21621622,5.405405405,0,0,4.1451234443
11.14858,5044.1,0.756175,8.6122654302,38.7755102,0,32.65306122,12.24489796,16.32653061,0,0,2.5399542217
14.73682,5417.45,0.766225,10.2605610884,38.7755102,0,40.81632653,12.24489796,8.163265306,0,0,3.1019490671
16.59346,6471.79,0.791434,7.8693410738,42.22222222,0,48.88888889,8.888888889,0,0,0,3.1948574756
12.07117,5923.33,0.79091,7.8410171331,41.46341463,0,48.7804878,9.756097561,0,0,0,2.8636010684
15.42191,5062.5,0.7828,10.5172779465,40.74074074,0,37.03703704,14.81481481,7.407407407,0,0,3.9495199838
11.54846,6239.03,0.753528,7.1260747965,35,0,50,15,0,0,0,2.3888245849
7.27968,4571.97,0.682809,10.8365640815,36,0,48,16,0,0,0,4.9285858512
13.15798,4156.25,0.689125,10.1543435108,35,0,50,15,0,0,0,3.842478069
7.27057,4633.7,0.682019,11.2750201201,40.74074074,0,51.85185185,7.407407407,0,0,0,5.7073045257
13.96542,4095.93,0.687405,10.1652477975,38.0952381,0,52.38095238,9.523809524,0,0,0,4.0108514723
13.40148,3878.06,0.718343,10.3977336806,40,0,45,10,5,0,0,4.2441515026
16.44641,6144.75,0.7929,9.0610089793,49.47368421,0,46.31578947,4.210526316,0,0,0,3.5293920717
10.38262,4731,0.661578,11.748361706,49.47368421,0,46.31578947,4.210526316,0,0,0,4.6647647697
18.28147,7115.03,0.781542,8.7900312784,52.59259259,0,45.92592593,1.481481481,0,0,0,3.7214212372
17.91856,5666.58,0.7886,9.1578416989,50.47619048,0,41.9047619,7.619047619,0,0,0,3.3715617885
12.59294,4535.47,0.693188,11.4569580102,50.47619048,0,41.9047619,7.619047619,0,0,0,4.0100642446
12.80672,4115.66,0.721979,11.3668785202,42.7184466,0,47.57281553,9.708737864,0,0,0,3.3644192581
13.01705,4185.06,0.742111,12.6198302918,43.56435644,0,44.55445545,9.900990099,1.98019802,0,0,3.8501033816
17.33684,4596.57,0.757991,7.6382215165,40,0,51.11111111,8.888888889,0,0,0,2.5828143141
8.87545,5653.69,0.738412,11.0694523319,55.38461538,0,40,3.076923077,0,0,1.538461538,5.0565854071
8.04622,3932.29,0.654208,10.9654962591,55.38461538,0,40,3.076923077,0,0,1.538461538,4.3825647125
8.14037,3879.85,0.672172,10.5777202421,55.38461538,0,40,3.076923077,0,0,1.538461538,4.4296694881
8.47619,3376.11,0.668128,13.0808580741,52.17391304,0,28.98550725,5.797101449,11.5942029,0,1.449275362,4.5000746819
12.45988,4416.86,0.759778,10.9537926923,52.17391304,0,28.98550725,5.797101449,11.5942029,0,1.449275362,3.0002550956
7.99229,2644.12,0.599797,12.4309124733,52.17391304,0,28.98550725,5.797101449,11.5942029,0,1.449275362,4.0676552727
13.03473,2974.69,0.671948,12.0403720136,52.17391304,0,28.98550725,5.797101449,11.5942029,0,1.449275362,2.8938038495
8.12948,1893.93,0.525756,15.8614608312,52.17391304,0,28.98550725,5.797101449,11.5942029,0,1.449275362,4.1043814898
8.93919,4487.95,0.758435,8.8938584539,59.01639344,0,36.06557377,0,3.278688525,0,1.639344262,3.5374856105
11.79314,4450,0.798958,7.5938159968,59.01639344,0,36.06557377,0,3.278688525,0,1.639344262,2.8359812867
5.17948,666.142,0.304703,20.0980249651,59.01639344,0,36.06557377,0,3.278688525,0,1.639344262,5.0941012077
8.49673,4584.48,0.747956,9.2663920578,57.14285714,0,38.0952381,3.174603175,0,0,1.587301587,3.8938608093
11.42731,4477.21,0.782103,7.6601471725,57.14285714,0,38.0952381,3.174603175,0,0,1.587301587,2.8081211502
8.90339,3409.93,0.629107,14.7306463657,60.71428571,0,38.0952381,0,0,0,1.19047619,5.3504035502
12.64995,3698.12,0.679932,23.3165334756,61.41732283,0,37.79527559,0,0,0,0.787401575,4.9772079524
11.25576,5250.95,0.777869,9.0669870228,60.71428571,0,38.0952381,0,0,0,1.19047619,3.4651845885
8.35501,4281.41,0.729682,9.2902407402,57.14285714,0,34.92063492,0,6.349206349,0,1.587301587,3.7568372639
9.90237,4355.69,0.781341,10.0942316018,57.14285714,0,34.92063492,0,6.349206349,0,1.587301587,4.7031420598
9.86069,3032.04,0.642073,13.5810672676,58.69565217,0,38.04347826,0,1.086956522,0,2.173913043,5.0478946031
9.15058,4110.36,0.669904,11.8032592694,46.75324675,0,41.55844156,10.38961039,0,0,1.298701299,4.372602156
7.99054,4102.97,0.665548,11.7881935268,46.75324675,0,41.55844156,10.38961039,0,0,1.298701299,4.5409003476
12.41089,5132.45,0.7448,10.8241125604,46.75324675,0,41.55844156,10.38961039,0,0,1.298701299,3.4847140248
7.35217,2995.09,0.597976,11.7140293184,46.75324675,0,41.55844156,10.38961039,0,0,1.298701299,4.125637428
15.98017,4737.81,0.761369,10.3668649206,46.75324675,0,41.55844156,10.38961039,0,0,1.298701299,3.1908311962
11.32638,3754.48,0.720115,14.1176654689,58.53658537,0,39.02439024,0,0,0,2.43902439,3.8626001118
8.58283,4097.77,0.683633,11.9393365964,52.17391304,0,34.7826087,0,11.5942029,0,1.449275362,4.3878785486
8.2007,4098.91,0.686955,12.2822979928,52.17391304,0,34.7826087,0,11.5942029,0,1.449275362,4.5050411058
13.72604,4547.87,0.770959,11.1318879986,52.17391304,0,34.7826087,0,11.5942029,0,1.449275362,3.043419955
6.87736,3290.56,0.631823,13.9915198134,52.17391304,0,34.7826087,0,11.5942029,0,1.449275362,4.6417054412
7.1945,3095.84,0.623418,11.6795480975,52.17391304,0,34.7826087,0,11.5942029,0,1.449275362,4.1289105014
8.57689,2106.2,0.507962,14.3033283973,52.17391304,0,34.7826087,0,11.5942029,0,1.449275362,3.7165390452
9.02022,3889.08,0.609626,12.525312841,51.76470588,0,47.05882353,0,0,0,1.176470588,4.2591167916
7.92137,3818.61,0.60718,12.630704192,51.76470588,0,47.05882353,0,0,0,1.176470588,4.6259041465
10.87435,4804.55,0.695181,11.4354597187,51.76470588,0,47.05882353,0,0,0,1.176470588,3.3432275193
6.97979,2924.79,0.560898,12.4683251857,51.76470588,0,47.05882353,0,0,0,1.176470588,4.3582231645
10.5624,4186.46,0.64785,16.9077655677,53.60824742,0,41.2371134,0,4.12371134,0,1.030927835,4.0738885524
11.56274,5143.65,0.717139,14.97644155,56.47058824,0,40,2.352941176,0,0,1.176470588,4.415177986
10.99941,5038.8,0.698407,16.227824043,53.93258427,0,40.4494382,4.494382022,0,0,1.123595506,4.4526986858
12.04206,5392.31,0.765053,9.6121762968,59.25925926,0,39.50617284,0,0,0,1.234567901,3.6684702252
8.48639,5501.12,0.753967,11.4904336085,57.14285714,0,38.0952381,0,3.174603175,0,1.587301587,5.5123816843
8.26434,5672.24,0.754934,11.7664041895,57.14285714,0,38.0952381,0,3.174603175,0,1.587301587,5.5552396498
9.66789,3910.29,0.683625,12.4735585718,57.14285714,0,38.0952381,0,3.174603175,0,1.587301587,4.5024734991
7.77138,3878.79,0.686501,11.0677795071,57.14285714,0,38.0952381,0,3.174603175,0,1.587301587,4.9111398679
10.96081,4917.35,0.679347,15.5999951233,55.91397849,0,43.01075269,0,0,0,1.075268817,4.4249819494
11.10573,6773.31,0.793635,7.6104969241,53.33333333,0,45.71428571,0,0,0,0.952380952,3.0406568476
9.62091,4341.86,0.617189,17.5666568427,53.33333333,0,45.71428571,0,0,0,0.952380952,4.0324283562
11.30706,4901.51,0.705798,15.6271581128,56.47058824,0,35.29411765,2.352941176,4.705882353,0,1.176470588,4.1952714282
10.31854,4040.58,0.672778,15.3165424701,53.93258427,0,31.46067416,4.494382022,8.988764045,0,1.123595506,3.8401349182
9.98555,3949.44,0.667217,14.7225320363,53.93258427,0,31.46067416,4.494382022,8.988764045,0,1.123595506,3.5752795584
10.60479,4976.8,0.784981,8.2583836335,49.48453608,0,24.74226804,8.24742268,16.49484536,0,1.030927835,2.5224949242
8.70356,3010.25,0.604331,16.7212629758,49.48453608,0,24.74226804,8.24742268,16.49484536,0,1.030927835,3.3868969874
11.69057,3750.03,0.678696,13.187105029,55.91397849,0,36.55913978,2.150537634,4.301075269,0,1.075268817,3.4838836985
11.43307,4570.53,0.711139,17.2469789639,56.47058824,0,35.29411765,2.352941176,4.705882353,0,1.176470588,4.0323882264
9.51133,5382.15,0.728107,11.7924132371,56.71641791,0,41.79104478,0,0,0,1.492537313,5.4455931443
8.11467,5653.55,0.725631,11.2906526526,56.71641791,0,41.79104478,0,0,0,1.492537313,5.188690481
12.70795,6272.92,0.798802,10.7777336295,56.71641791,0,41.79104478,0,0,0,1.492537313,4.1064233032
7.907,3864.79,0.647824,11.3705940834,56.71641791,0,41.79104478,0,0,0,1.492537313,4.7070387334
7.82621,3830.17,0.668248,10.9982768278,56.71641791,0,41.79104478,0,0,0,1.492537313,4.7960762188
13.79775,4804.13,0.738094,11.7373777232,57.14285714,0,36.36363636,5.194805195,0,0,1.298701299,3.0172824835
